distance,spline,linear
1.594868585732165,-196.02159262804994,-196.02155633865178
1.5968710888610762,-196.02131026254094,-196.0212882313741
1.5988735919899875,-196.02102801218274,-196.0210201240964
1.6008760951188985,-196.0207459213253,-196.0207510073255
1.6028785982478095,-196.02046402211354,-196.02048059263475
1.6048811013767206,-196.02018233232354,-196.02021017794402
1.6068836045056318,-196.01990086890706,-196.01993976325332
1.608886107634543,-196.01961964881596,-196.0196693485626
1.6108886107634541,-196.01933868900204,-196.01939893387186
1.6128911138923652,-196.01905800641705,-196.01912851918112
1.6148936170212764,-196.01877761801293,-196.0188581044904
1.6168961201501877,-196.01849754074146,-196.01858768979966
1.6188986232790987,-196.0182177915544,-196.01831727510893
1.6209011264080098,-196.01793838740366,-196.0180468604182
1.622903629536921,-196.017659345241,-196.0177764457275
