angle,spline,linear
160.6015037593985,-201.2925076299739,-201.2925237581341
160.82706766917295,-201.2923421861973,-201.2923639062247
161.05263157894737,-201.29217708496017,-201.2922040543153
161.2781954887218,-201.29201238650276,-201.2920442024059
161.50375939849624,-201.2918481510653,-201.2918843504965
161.7293233082707,-201.29168443888796,-201.2917244985871
161.95488721804512,-201.29152131021104,-201.2915646466777
162.18045112781954,-201.29135882527473,-201.2914047947683
162.406015037594,-201.2911970443192,-201.2912449428589
162.6315789473684,-201.29103602758477,-201.2910850909495
162.85714285714283,-201.29087583531162,-201.2909252390401
163.08270676691728,-201.29071652773993,-201.2907653871307
163.30827067669173,-201.29055816511004,-201.29060553522132
163.53383458646616,-201.29040080766208,-201.2904456833119
163.75939849624058,-201.29024451563626,-201.2902858314025
163.98496240601503,-201.29008934927285,-201.2901259794931
164.21052631578948,-201.2899353688121,-201.2899661275837
164.4360902255639,-201.28978263449417,-201.28980627567432
164.66165413533832,-201.2896312065593,-201.2896464237649
164.88721804511277,-201.28948114524778,-201.28948657185552
165.11278195488723,-201.2893325106073,-201.2893424899295
165.33834586466165,-201.2891853582593,-201.28921417798688
165.56390977443607,-201.2890397393988,-201.28908586604427
165.78947368421052,-201.28889570502832,-201.28895755410164
166.01503759398497,-201.2887533061505,-201.28882924215904
166.2406015037594,-201.28861259376788,-201.2887009302164
166.46616541353382,-201.2884736188831,-201.2885726182738
166.69172932330827,-201.28833643249862,-201.28844430633117
166.91729323308272,-201.2882010856171,-201.28831599438857
167.14285714285714,-201.28806762924108,-201.28818768244594
167.36842105263156,-201.28793611437314,-201.28805937050333
167.593984962406,-201.2878065920158,-201.2879310585607
167.81954887218046,-201.28767911317175,-201.2878027466181
168.04511278195488,-201.28755372884348,-201.28767443467547
168.2706766917293,-201.28743049003356,-201.28754612273286
168.49624060150376,-201.28730944774455,-201.28741781079023
168.7218045112782,-201.2871906529791,-201.28728949884763
168.94736842105263,-201.28707415673975,-201.287161186905
169.17293233082705,-201.28696001002902,-201.2870328749624
169.3984962406015,-201.28684826384952,-201.28690456301976
169.62406015037595,-201.28673896920384,-201.28677625107716
169.84962406015038,-201.28663217709453,-201.28664793913453
170.0751879699248,-201.28652793817642,-201.28653720835027
170.30075187969925,-201.28642628223855,-201.28646163988276
170.5263157894737,-201.28632720672815,-201.28638607141522
170.75187969924812,-201.2862307063102,-201.2863105029477
170.97744360902254,-201.28613677564982,-201.28623493448018
171.203007518797,-201.28604540941208,-201.28615936601264
171.42857142857144,-201.28595660226205,-201.28608379754513
171.65413533834587,-201.2858703488648,-201.2860082290776
171.8796992481203,-201.2857866438854,-201.2859326606101
172.10526315789474,-201.28570548198888,-201.28585709214255
172.33082706766916,-201.28562685784038,-201.28578152367504
172.55639097744358,-201.28555076610496,-201.2857059552075
172.78195488721803,-201.2854772014476,-201.28563038674
173.00751879699249,-201.28540615853348,-201.28555481827246
173.2330827067669,-201.28533763202765,-201.28547924980492
173.45864661654133,-201.2852716165951,-201.2854036813374
173.68421052631578,-201.28520810690102,-201.28532811286988
173.90977443609023,-201.28514709761038,-201.28525254440237
174.13533834586465,-201.28508858338824,-201.28517697593483
174.36090225563908,-201.2850325588998,-201.28510140746732
174.58646616541353,-201.28497901881002,-201.2850258389998
174.81203007518798,-201.284927957784,-201.28495027053228
175.0375939849624,-201.28487937048678,-201.2848838246938
175.26315789473682,-201.2848332515835,-201.2848629920006
175.48872180451127,-201.28478959573914,-201.28484215930743
175.71428571428572,-201.28474839761887,-201.28482132661424
175.93984962406014,-201.28470965188765,-201.28480049392104
176.16541353383457,-201.28467335321065,-201.28477966122784
176.39097744360902,-201.2846394962529,-201.28475882853468
176.61654135338347,-201.28460807567944,-201.28473799584148
176.8421052631579,-201.2845790861554,-201.2847171631483
177.0676691729323,-201.2845525223458,-201.2846963304551
177.29323308270676,-201.28452837891572,-201.2846754977619
177.5187969924812,-201.28450665053026,-201.28465466506873
177.74436090225564,-201.28448733185442,-201.28463383237553
177.96992481203006,-201.2844704175534,-201.28461299968234
178.1954887218045,-201.28445590229214,-201.28459216698914
178.42105263157896,-201.28444378073576,-201.28457133429595
178.64661654135338,-201.28443404754933,-201.28455050160278
178.8721804511278,-201.28442669739795,-201.28452966890958
179.09774436090225,-201.2844217249466,-201.2845088362164
179.3233082706767,-201.28441912486045,-201.2844880035232
179.54887218045113,-201.2844188918045,-201.28446717083003
179.77443609022555,-201.2844210204439,-201.28444633813683
180.0,-201.28442550544364,-201.28442550544364
