bond,spline,linear
1.0541353383458647,-201.13551443831082,-201.10399230103815
1.0578947368421052,-201.14557095159623,-201.11486722291235
1.0616541353383457,-201.1552833328984,-201.12574214478656
1.0654135338345865,-201.16466007832815,-201.1366170666608
1.069172932330827,-201.17370968399646,-201.147491988535
1.0729323308270677,-201.18244064601416,-201.1583669104092
1.0766917293233083,-201.19086146049213,-201.1692418322834
1.0804511278195488,-201.19898062354136,-201.18011675415764
1.0842105263157895,-201.20680663127268,-201.19099167603184
1.08796992481203,-201.21434797979697,-201.20186659790605
1.0917293233082705,-201.2216131652252,-201.21274151978028
1.0954887218045113,-201.22861068366822,-201.22361644165449
1.0992481203007518,-201.23534903123695,-201.2344913635287
1.1030075187969923,-201.24183641643612,-201.23975011933422
1.106766917293233,-201.24807892218152,-201.24360483362258
1.1105263157894736,-201.2540816786935,-201.24745954791095
1.1142857142857143,-201.25984981169864,-201.25131426219932
1.1180451127819548,-201.2653884469235,-201.25516897648768
1.1218045112781954,-201.27070271009472,-201.25902369077605
1.125563909774436,-201.2757977269388,-201.2628784050644
1.1293233082706766,-201.28067862318235,-201.26673311935278
1.1330827067669174,-201.28535052455183,-201.27058783364114
1.1368421052631579,-201.28981855677398,-201.2744425479295
1.1406015037593984,-201.2940878455753,-201.27829726221788
1.1443609022556391,-201.29816351668228,-201.28215197650624
1.1481203007518797,-201.30205069582158,-201.2860066907946
1.1518796992481202,-201.30575450871976,-201.28986140508297
1.155639097744361,-201.30928008110334,-201.29371611937137
1.1593984962406014,-201.31263253869895,-201.29757083365973
1.163157894736842,-201.31581700723316,-201.3014255479481
1.1669172932330827,-201.31883861243247,-201.30528026223647
1.1706766917293232,-201.32170248002345,-201.30913497652483
1.174436090225564,-201.32441373573278,-201.3129896908132
1.1781954887218045,-201.32697750528692,-201.31684440510156
1.181954887218045,-201.3293989144125,-201.32069911938993
1.1857142857142857,-201.33168308883606,-201.3245538336783
1.1894736842105262,-201.33383515428415,-201.32840854796666
1.193233082706767,-201.33586023648343,-201.33226326225503
1.1969924812030075,-201.33776346116034,-201.3361179765434
1.200751879699248,-201.3395499489254,-201.33928299321101
1.2045112781954885,-201.34122373576537,-201.33968921939572
1.2082706766917293,-201.34278643772868,-201.34009544558043
1.2120300751879698,-201.34423934343008,-201.34050167176514
1.2157894736842105,-201.34558374148446,-201.34090789794985
1.219548872180451,-201.34682092050653,-201.34131412413456
1.2233082706766916,-201.3479521691112,-201.34172035031926
1.2270676691729323,-201.34897877591328,-201.34212657650397
1.2308270676691728,-201.34990202952756,-201.34253280268868
1.2345864661654136,-201.35072321856885,-201.3429390288734
1.238345864661654,-201.35144363165202,-201.3433452550581
1.2421052631578946,-201.35206455739183,-201.3437514812428
1.2458646616541353,-201.3525872844031,-201.3441577074275
1.2496240601503759,-201.3530131013007,-201.34456393361222
1.2533834586466166,-201.3533432966994,-201.34497015979696
1.2571428571428571,-201.353579159214,-201.34537638598167
1.2609022556390976,-201.35372197745937,-201.34578261216637
1.2646616541353382,-201.35377304005033,-201.34618883835108
1.268421052631579,-201.35373363560166,-201.3465950645358
1.2721804511278194,-201.35360505272823,-201.3470012907205
1.2759398496240602,-201.35338858004476,-201.3474075169052
1.2796992481203007,-201.35308550616617,-201.34781374308992
1.2834586466165412,-201.35269711970724,-201.34821996927462
1.287218045112782,-201.35222470928275,-201.34862619545933
1.2909774436090224,-201.35166956350758,-201.34903242164404
1.2947368421052632,-201.35103297099653,-201.34943864782875
1.2984962406015037,-201.3503162203644,-201.34984487401346
1.3022556390977442,-201.34952060564623,-201.34901122256912
1.3060150375939847,-201.3486475019799,-201.34735098603872
1.3097744360902255,-201.34769834693637,-201.34569074950835
1.313533834586466,-201.34667457969257,-201.34403051297795
1.3172932330827067,-201.34557763942541,-201.34237027644758
1.3210526315789473,-201.3444089653119,-201.34071003991718
1.3248120300751878,-201.34316999652896,-201.3390498033868
1.3285714285714285,-201.34186217225346,-201.33738956685642
1.332330827067669,-201.34048693166244,-201.33572933032602
1.3360902255639098,-201.3390457139328,-201.33406909379565
1.3398496240601503,-201.33753995824148,-201.33240885726525
1.3436090225563908,-201.33597110376544,-201.33074862073488
1.3473684210526315,-201.33434058968163,-201.32908838420448
1.351127819548872,-201.33264985516695,-201.3274281476741
1.3548872180451128,-201.3309003393984,-201.3257679111437
1.3586466165413533,-201.3290934815529,-201.32410767461334
1.3624060150375938,-201.32723072080736,-201.32244743808295
1.3661654135338344,-201.3253134963388,-201.32078720155258
1.369924812030075,-201.32334324732406,-201.31912696502218
1.3736842105263156,-201.32132141294016,-201.3174667284918
1.3774436090225564,-201.31924943236405,-201.3158064919614
1.3812030075187969,-201.31712874477262,-201.31414625543104
1.3849624060150374,-201.31496078934288,-201.31248601890064
1.3887218045112781,-201.31274700525168,-201.31082578237027
1.3924812030075187,-201.31048883167603,-201.30916554583987
1.3962406015037594,-201.30818770779288,-201.3075053093095
1.4,-201.3058450727791,-201.3058450727791
1.4037593984962404,-201.3034619967684,-201.30285780195715
1.407518796992481,-201.30103807372075,-201.2998705311352
1.4112781954887217,-201.29857252855294,-201.29688326031325
1.4150375939849624,-201.29606458618173,-201.29389598949132
1.418796992481203,-201.29351347152385,-201.29090871866936
1.4225563909774435,-201.29091840949604,-201.28792144784742
1.426315789473684,-201.28827862501504,-201.28493417702546
1.4300751879699247,-201.2855933429976,-201.28194690620353
1.4338345864661652,-201.2828617883604,-201.27895963538157
1.437593984962406,-201.28008318602025,-201.27597236455964
