bond,polynomial,linear
1.8135338345864658,-200.968013243427,-200.96995999988684
1.8172932330827065,-200.96640399724097,-200.96878502551436
1.8210526315789473,-200.96484256735687,-200.9676100511419
1.8248120300751878,-200.96332960311344,-200.9664350767694
1.8285714285714283,-200.96186563708028,-200.9652601023969
1.8323308270676688,-200.96045107373902,-200.96408512802444
1.8360902255639096,-200.9590861789369,-200.96291015365193
1.8398496240601503,-200.9577710702223,-200.96173517927946
1.8436090225563908,-200.95650570816895,-200.96056020490698
1.8473684210526313,-200.95528988879,-200.95938523053448
1.8511278195488718,-200.9541232371378,-200.958210256162
1.8548872180451126,-200.9530052021791,-200.95703528178953
1.858646616541353,-200.9519350530284,-200.95586030741703
1.8624060150375938,-200.95091187661342,-200.95468533304455
1.8661654135338344,-200.9499345768387,-200.95351035867208
1.8699248120300749,-200.9490018753035,-200.9523353842996
1.8736842105263154,-200.94811231361953,-200.9511604099271
1.8774436090225561,-200.94726425736368,-200.94998543555462
1.8812030075187969,-200.94645590168886,-200.94881046118215
1.8849624060150374,-200.9456852786038,-200.94763548680965
1.888721804511278,-200.94495026591989,-200.94646051243717
1.8924812030075184,-200.94424859785,-200.9452855380647
1.8962406015037592,-200.94357787723,-200.9441105636922
1.8999999999999997,-200.94293558931997,-200.94293558931972
1.9037593984962404,-200.94231911712703,-200.94235697768116
1.907518796992481,-200.94172575817822,-200.9417783660426
1.9112781954887215,-200.94115274265522,-200.94119975440404
1.915037593984962,-200.94059725278962,-200.9406211427655
1.918796992481203,-200.94005644340118,-200.94004253112695
1.9225563909774435,-200.93952746344806,-200.9394639194884
1.926315789473684,-200.93900747844222,-200.93888530784983
1.9300751879699245,-200.93849369357034,-200.93830669621127
1.933834586466165,-200.93798337734583,-200.9377280845727
1.9375939849624055,-200.93747388560558,-200.93714947293415
1.9413533834586465,-200.93696268565168,-200.9365708612956
1.945112781954887,-200.93644738032705,-200.93599224965706
1.9488721804511275,-200.9359257318043,-200.9354136380185
1.952631578947368,-200.93539568485573,-200.93483502637994
1.9563909774436086,-200.93485538936588,-200.93425641474138
