distance,polynomial,linear
1.3505632040050064,-147.73283887972383,-147.72610442032465
1.3525657071339177,-147.7326001131453,-147.7257230091138
1.3545682102628287,-147.73235275763477,-147.725341597903
1.35657071339174,-147.7320969073653,-147.7249601866922
1.358573216520651,-147.73183265643956,-147.72457877548135
1.360575719649562,-147.73156009889723,-147.72419736427054
1.3625782227784733,-147.73127932872174,-147.7238159530597
1.3645807259073846,-147.73099043984655,-147.7234345418489
1.3665832290362956,-147.730693526161,-147.72305313063805
1.3685857321652066,-147.73038868151556,-147.72267171942724
1.3705882352941179,-147.7300759997266,-147.7222903082164
1.372590738423029,-147.72975557458068,-147.7219088970056
1.3745932415519402,-147.72942749983838,-147.72152748579478
1.3765957446808512,-147.72909186923764,-147.72114607458394
1.3785982478097625,-147.72874877649667,-147.72076466337313
1.3806007509386735,-147.72839831531638,-147.7203832521623
1.3826032540675848,-147.72804057938237,-147.72000184095148
1.3846057571964958,-147.72767566236652,-147.71962042974064
1.3866082603254068,-147.72730365792808,-147.71923901852983
1.388610763454318,-147.72692465971448,-147.71885760731902
1.3906132665832294,-147.72653876136155,-147.71847619610818
1.3926157697121404,-147.72614605649358,-147.71809478489737
1.3946182728410514,-147.72574663872263,-147.71771337368654
1.3966207759699627,-147.7253406016479,-147.71733196247573
1.3986232790988737,-147.72492803885436,-147.7169505512649
1.400625782227785,-147.72450904391127,-147.71656914005408
1.402628285356696,-147.72408371037014,-147.71618772884324
1.404630788485607,-147.72365213176238,-147.71580631763243
1.4066332916145183,-147.72321440159686,-147.71542490642162
1.4086357947434296,-147.72277061335674,-147.71504349521078
1.4106382978723406,-147.72232086049627,-147.71466208399997
1.4126408010012517,-147.72186523643717,-147.71428067278913
1.414643304130163,-147.72140383456463,-147.71389926157832
1.4166458072590742,-147.72093674822318,-147.71351785036748
1.4186483103879852,-147.72046407071213,-147.71313643915667
1.4206508135168963,-147.71998589528073,-147.71275502794583
1.4226533166458075,-147.71950231512315,-147.71237361673502
1.4246558197747188,-147.719013423373,-147.7119922055242
1.4266583229036298,-147.71851931309791,-147.71161079431337
1.4286608260325409,-147.71802007729346,-147.71122938310256
1.430663329161452,-147.7175158088771,-147.71084797189172
1.4326658322903632,-147.7170066006819,-147.7104665606809
1.4346683354192744,-147.71649254544982,-147.71008514947007
1.4366708385481854,-147.71597373582486,-147.70970373825926
1.4386733416770965,-147.71545026434615,-147.70932232704843
1.4406758448060077,-147.71492222344057,-147.70894091583762
1.442678347934919,-147.71438970541533,-147.7085595046268
1.44468085106383,-147.71385280245028,-147.70817809341597
1.446683354192741,-147.71331160659008,-147.70779668220516
1.4486858573216523,-147.71276620973615,-147.70741527099432
1.4506883604505636,-147.71221670363843,-147.7070338597835
1.4526908635794746,-147.711663179887,-147.70665244857267
1.4546933667083857,-147.71110572990355,-147.70627103736186
1.4566958698372967,-147.71054444493262,-147.70588962615105
1.458698372966208,-147.70997941603275,-147.7055082149402
1.4607008760951192,-147.70941073406752,-147.7051268037294
1.4627033792240303,-147.70883848969626,-147.70474539251856
1.4647058823529413,-147.70826277336502,-147.70436398130775
1.4667083854818526,-147.7076836752969,-147.7039825700969
1.4687108886107638,-147.70710128548265,-147.7036011588861
1.4707133917396749,-147.7065156936711,-147.70321974767526
1.472715894868586,-147.70592698935923,-147.70283833646445
1.4747183979974972,-147.70533526178255,-147.70245692525364
1.4767209011264084,-147.704740599905,-147.7020755140428
1.4787234042553195,-147.70414309240897,-147.701694102832
1.4807259073842305,-147.70354282768517,-147.70131269162115
1.4827284105131415,-147.70293989382256,-147.70093128041034
1.4847309136420528,-147.70233437859795,-147.7005498691995
1.486733416770964,-147.70172636946575,-147.7001684579887
