bond,polynomial,linear
0.9044430538172715,-55.41127963455587,-55.40439731252608
0.9053817271589486,-55.412300600481665,-55.4056295188246
0.9063204005006258,-55.41331135543302,-55.406861725123115
0.9072590738423029,-55.4143119493326,-55.40809393142163
0.9081977471839799,-55.41530243208537,-55.40932613772015
0.909136420525657,-55.416282853571815,-55.41055834401867
0.9100750938673341,-55.41725326364144,-55.411790550317185
0.9110137672090112,-55.418213712106365,-55.4130227566157
0.9119524405506884,-55.41916424873504,-55.41425496291422
0.9128911138923654,-55.42010492324619,-55.41548716921274
0.9138297872340425,-55.421035785302806,-55.416719375511256
0.9147684605757196,-55.421956884506336,-55.417951581809774
0.9157071339173967,-55.42286827039099,-55.41918378810829
0.9166458072590737,-55.423769992418244,-55.42041599440681
0.9175844806007509,-55.42466209997134,-55.42164820070533
0.918523153942428,-55.42554464235011,-55.422880407003845
0.9194618272841051,-55.42641766876574,-55.42411261330236
0.9204005006257822,-55.42728122833582,-55.42534481960088
0.9213391739674592,-55.428135370079445,-55.4265770258994
0.9222778473091364,-55.42898014291243,-55.427809232197916
0.9232165206508135,-55.42981559564271,-55.429041438496434
0.9241551939924906,-55.430641776965814,-55.43027364479495
0.9250938673341677,-55.43145873546049,-55.431432043153144
0.9260325406758447,-55.43226651958441,-55.43192617004841
0.9269712140175218,-55.43306517767006,-55.432420296943675
0.9279098873591989,-55.43385475792069,-55.432914423838945
0.9288485607008761,-55.4346353084064,-55.433408550734214
0.9297872340425531,-55.43540687706031,-55.433902677629476
0.9307259073842302,-55.43616951167492,-55.434396804524745
0.9316645807259073,-55.43692325989849,-55.434890931420014
0.9326032540675844,-55.43766816923159,-55.43538505831528
0.9335419274092616,-55.43840428702373,-55.435879185210545
0.9344806007509386,-55.439131660470075,-55.436373312105815
0.9354192740926157,-55.43985033660834,-55.436867439001084
0.9363579474342928,-55.44056036231568,-55.437361565896346
0.9372966207759699,-55.44126178430579,-55.437855692791615
0.938235294117647,-55.44195464912603,-55.438349819686884
0.9391739674593241,-55.44263900315467,-55.43884394658215
0.9401126408010012,-55.44331489259821,-55.439338073477415
0.9410513141426783,-55.44398236348888,-55.439832200372685
0.9419899874843554,-55.44464146168209,-55.440326327267954
0.9429286608260324,-55.445292232854115,-55.440820454163216
0.9438673341677095,-55.44593472249979,-55.441314581058485
0.9448060075093867,-55.4465689759303,-55.441808707953754
0.9457446808510638,-55.44719503827106,-55.44230283484902
0.9466833541927409,-55.44781295445974,-55.442796961744286
0.9476220275344179,-55.448422769244274,-55.443291088639555
0.948560700876095,-55.44902452718103,-55.443785215534824
0.9494993742177722,-55.44961827263304,-55.444279342430086
0.9504380475594493,-55.450204049768274,-55.444773469325355
0.9513767209011263,-55.45078190255808,-55.445267596220624
0.9523153942428034,-55.45135187477559,-55.445761723115886
0.9532540675844805,-55.45191400999433,-55.446255850011156
0.9541927409261576,-55.45246835158677,-55.446749976906425
0.9551314142678348,-55.45301494272305,-55.447244103801694
0.9560700876095118,-55.45355382636974,-55.447738230696956
0.9570087609511889,-55.454085045288686,-55.448232357592225
0.957947434292866,-55.45460864203587,-55.448726484487494
0.9588861076345431,-55.455124658960465,-55.449220611382756
0.9598247809762201,-55.455633138203794,-55.449714738278026
0.9607634543178973,-55.4561341216985,-55.450208865173295
0.9617021276595744,-55.45662765116767,-55.450702992068564
0.9626408010012515,-55.457113768124145,-55.451197118963826
0.9635794743429286,-55.45759251386974,-55.451691245859095
0.9645181476846056,-55.45806392949467,-55.452185372754364
0.9654568210262828,-55.45852805587693,-55.452679499649626
0.9663954943679599,-55.458984933681826,-55.453173626544896
0.967334167709637,-55.459434603361466,-55.453667753440165
0.9682728410513141,-55.45987710515439,-55.454161880335434
0.9692115143929911,-55.46031247908523,-55.454656007230696
0.9701501877346682,-55.4607407649644,-55.455150134125965
0.9710888610763453,-55.46116200238786,-55.455644261021234
0.9720275344180225,-55.46157623073696,-55.456138387916496
0.9729662077596996,-55.46198348917827,-55.456632514811766
0.9739048811013766,-55.46238381666354,-55.457126641707035
0.9748435544430537,-55.46277725192962,-55.457620768602304
0.9757822277847308,-55.46316383349852,-55.458114895497566
0.976720901126408,-55.46354359967745,-55.458609022392835
0.977659574468085,-55.46391658855893,-55.459103149288104
0.9785982478097621,-55.46428283802097,-55.459597276183366
0.9795369211514392,-55.46464238572723,-55.460091403078636
0.9804755944931163,-55.46499526912729,-55.460585529973905
0.9814142678347935,-55.46534152545694,-55.461079656869174
0.9823529411764705,-55.4656811917385,-55.461573783764436
0.9832916145181476,-55.46601430478115,-55.462067910659705
0.9842302878598247,-55.466340901181404,-55.462562037554974
0.9851689612015018,-55.46666101732351,-55.46305616445024
0.9861076345431788,-55.46697468937994,-55.463550291345506
0.9870463078848559,-55.46728195331191,-55.464044418240775
0.9879849812265331,-55.46758284486995,-55.464538545136044
0.9889236545682102,-55.467877399594464,-55.465032672031306
0.9898623279098873,-55.46816565281638,-55.465526798926575
0.9908010012515643,-55.46844763965778,-55.466020925821844
0.9917396745932414,-55.468723395032626,-55.46651505271711
0.9926783479349186,-55.46899295364744,-55.467009179612376
0.9936170212765957,-55.46925635000207,-55.467503306507645
0.9945556946182728,-55.46951361839048,-55.46799743340291
0.9954943679599498,-55.46976479290154,-55.468491560298176
0.9964330413016269,-55.47000990741989,-55.468985687193445
0.9973717146433041,-55.470248995626754,-55.469479814088714
0.9983103879849811,-55.47048209100087,-55.46997394098398
0.9992490613266582,-55.4707092268194,-55.470468067879246
1.0001877346683354,-55.47093043615885,-55.47086654724336
1.0011264080100124,-55.47114575189607,-55.47088243648286
1.0020650813516896,-55.47135520670917,-55.47089832572236
1.0030037546933666,-55.47155883307861,-55.47091421496186
1.0039424280350437,-55.47175666328819,-55.47093010420136
1.0048811013767207,-55.471948729426096,-55.47094599344086
1.005819774718398,-55.47213506338598,-55.470961882680356
1.006758448060075,-55.472315696868044,-55.470977771919856
1.007697121401752,-55.47249066138017,-55.47099366115936
1.0086357947434292,-55.47265998823902,-55.47100955039886
1.0095744680851062,-55.4728237085712,-55.47102543963836
1.0105131414267834,-55.4729818533144,-55.47104132887786
1.0114518147684604,-55.473134453218606,-55.47105721811736
1.0123904881101375,-55.47328153884723,-55.47107310735686
1.0133291614518147,-55.4734231405784,-55.47108899659636
1.0142678347934917,-55.47355928860609,-55.47110488583586
1.0152065081351689,-55.47369001294145,-55.471120775075356
1.0161451814768458,-55.47381534341395,-55.471136664314855
1.017083854818523,-55.47393530967273,-55.471152553554354
1.0180225281602002,-55.474049941187815,-55.471168442793854
1.0189612015018772,-55.47415926725139,-55.47118433203336
1.0198998748435544,-55.47426331697913,-55.47120022127286
1.0208385481852313,-55.474362119311486,-55.47121611051236
1.0217772215269085,-55.474455703014975,-55.47123199975186
1.0227158948685857,-55.4745440966835,-55.47124788899136
1.0236545682102627,-55.47462732873971,-55.471263778230856
1.0245932415519399,-55.47470542743629,-55.471279667470355
1.0255319148936168,-55.47477842085733,-55.471295556709855
1.026470588235294,-55.474846336919654,-55.471311445949354
1.0274092615769712,-55.474909203374175,-55.47132733518885
1.0283479349186482,-55.474967047807255,-55.47134322442835
1.0292866082603254,-55.47501989764207,-55.47135911366785
1.0302252816020023,-55.475067780139966,-55.47137500290736
1.0311639549436795,-55.47511072240182,-55.47139089214686
1.0321026282853567,-55.47514875136945,-55.47140678138636
1.0330413016270337,-55.47518189382694,-55.471422670625856
1.0339799749687109,-55.475210176402044,-55.471438559865355
1.0349186483103878,-55.47523362556757,-55.471454449104854
1.035857321652065,-55.47525226764275,-55.47147033834435
1.036795994993742,-55.475266128794615,-55.47148622758385
1.0377346683354192,-55.47527523503938,-55.47150211682335
1.0386733416770964,-55.47527961224385,-55.47151800606285
