angle,polynomial,linear
103.95994993742178,-55.47379894160384,-55.473634923967666
103.98998748435544,-55.47380092008956,-55.47363943114552
104.02002503128911,-55.47380274996493,-55.473643938323384
104.05006257822278,-55.473804431270956,-55.47364844550125
104.08010012515645,-55.47380596404761,-55.4736529526791
104.11013767209012,-55.473807348333914,-55.473657459856966
104.14017521902377,-55.47380858416789,-55.47366196703482
104.17021276595744,-55.473809671586636,-55.473666474212685
104.20025031289111,-55.47381061062627,-55.47367098139054
104.23028785982478,-55.473811401322,-55.473675488568404
104.26032540675845,-55.4738120437081,-55.47367999574626
104.29036295369211,-55.47381253781794,-55.47368450292412
104.32040050062578,-55.473812883684005,-55.473689010101985
104.35043804755945,-55.47381308133789,-55.47369351727984
104.38047559449312,-55.47381313081034,-55.473698024457704
104.41051314142678,-55.47381303213125,-55.47370253163556
104.44055068836045,-55.473812785329656,-55.47370703881342
104.47058823529412,-55.473812390433814,-55.47371154599128
104.50062578222779,-55.47381184747115,-55.47371605316914
104.53066332916146,-55.473811156468315,-55.473720560347
104.56070087609513,-55.47381031745119,-55.47372506752486
104.59073842302878,-55.473809330444894,-55.47372957470272
104.62077596996245,-55.47380819547383,-55.47373408188058
104.65081351689612,-55.47380691256165,-55.47373858905844
104.68085106382979,-55.47380548173133,-55.4737430962363
104.71088861076345,-55.473803903005155,-55.47374760341416
104.74092615769712,-55.47380217640474,-55.47375211059202
104.77096370463079,-55.47380030195105,-55.47375661776988
104.80100125156446,-55.47379827966443,-55.473761124947735
104.83103879849813,-55.47379610956461,-55.4737656321256
104.86107634543178,-55.47379379167072,-55.47377013930346
104.89111389236545,-55.47379132600134,-55.47377464648132
104.92115143929912,-55.47378871257447,-55.47377915365918
104.9511889862328,-55.473785951407585,-55.473783660837036
104.98122653316646,-55.47378304251765,-55.4737881680149
105.01126408010012,-55.47377998592115,-55.47378699292214
105.04130162703379,-55.47377678163407,-55.47377634737836
105.07133917396746,-55.473773429671965,-55.47376570183458
105.10137672090113,-55.47376993004994,-55.4737550562908
105.1314142678348,-55.47376628278271,-55.47374441074702
105.16145181476845,-55.473762487884585,-55.473733765203235
105.19148936170212,-55.47375854536951,-55.473723119659454
105.2215269086358,-55.47375445525109,-55.47371247411567
105.25156445556946,-55.4737502175426,-55.47370182857189
105.28160200250312,-55.473745832257016,-55.47369118302811
105.31163954943679,-55.473741299407024,-55.473680537484334
105.34167709637046,-55.473736619005074,-55.47366989194055
105.37171464330413,-55.47373179106336,-55.47365924639677
105.4017521902378,-55.473726815593864,-55.47364860085299
105.43178973717147,-55.47372169260839,-55.47363795530921
105.46182728410513,-55.47371642211858,-55.473627309765426
105.4918648310388,-55.47371100413591,-55.473616664221645
105.52190237797247,-55.47370543867175,-55.47360601867786
105.55193992490614,-55.47369972573738,-55.47359537313408
105.58197747183979,-55.473693865344,-55.4735847275903
105.61201501877346,-55.47368785750276,-55.47357408204652
105.64205256570713,-55.47368170222479,-55.47356343650274
105.6720901126408,-55.4736753995212,-55.473552790958955
105.70212765957447,-55.47366894940315,-55.47354214541517
105.73216520650814,-55.47366235188184,-55.4735314998714
105.7622027534418,-55.47365560696854,-55.47352085432762
105.79224030037547,-55.47364871467461,-55.473510208783836
105.82227784730914,-55.47364167501154,-55.473499563240054
105.85231539424281,-55.47363448799097,-55.47348891769627
105.88235294117646,-55.473627153624705,-55.47347827215249
105.91239048811013,-55.473619671924745,-55.47346762660871
105.9424280350438,-55.47361204290331,-55.47345698106493
105.97246558197747,-55.473604266572885,-55.473446335521146
106.00250312891114,-55.47359634294621,-55.473435689977364
106.0325406758448,-55.473588272036324,-55.47342504443358
106.06257822277847,-55.4735800538566,-55.4734143988898
106.09261576971214,-55.47357168842075,-55.47340375334602
106.12265331664581,-55.473563175742854,-55.47339310780224
106.15269086357948,-55.473554515837414,-55.47338246225846
106.18272841051314,-55.47354570871935,-55.47337181671468
106.2127659574468,-55.47353675440402,-55.4733611711709
106.24280350438048,-55.473527652907286,-55.47335052562712
106.27284105131415,-55.47351840424549,-55.47333988008334
106.30287859824782,-55.47350900843552,-55.473329234539555
106.33291614518147,-55.47349946549481,-55.473318588995774
106.36295369211514,-55.47348977544139,-55.47330794345199
106.39299123904881,-55.47347993829387,-55.47329729790821
106.42302878598248,-55.47346995407155,-55.47328665236443
106.45306633291614,-55.473459822794325,-55.47327600682065
106.4831038798498,-55.47344954448283,-55.473265361276866
106.51314142678348,-55.47343911915839,-55.473254715733084
