distance,polynomial,linear
1.3317897371714642,-7.872563564570594,-7.867847093293856
1.3355444305381725,-7.872950241210143,-7.868418629781306
1.339299123904881,-7.873327649241987,-7.868990166268758
1.3430538172715893,-7.8736958970442155,-7.869561702756209
1.3468085106382977,-7.874055091687948,-7.8701332392436605
1.350563204005006,-7.874405338956874,-7.870704775731112
1.3543178973717145,-7.874746743366458,-7.871276312218563
1.3580725907384228,-7.875079408182827,-7.871847848706015
1.3618272841051313,-7.875403435441315,-7.872419385193465
1.3655819774718396,-7.8757189259647085,-7.872990921680917
1.369336670838548,-7.876025979381165,-7.873562458168369
1.3730913642052562,-7.876324694141831,-7.8741339946558195
1.3768460575719648,-7.876615167538158,-7.874705531143271
1.380600750938673,-7.876897495718916,-7.875277067630722
1.3843554443053816,-7.877171773706921,-7.875848604118174
1.38811013767209,-7.877438095415468,-7.876420140605625
1.3918648310387982,-7.877696553664489,-7.876991677093076
1.3956195244055067,-7.877947240196427,-7.877563213580528
1.399374217772215,-7.878190245691843,-7.8781347500679795
1.4031289111389236,-7.878425659784749,-7.878264007193796
1.4068836045056319,-7.878653571077679,-7.878304808447286
1.4106382978723402,-7.8788740671565085,-7.8783456097007765
1.4143929912390485,-7.879087234605005,-7.878386410954267
1.4181476846057568,-7.879293159019143,-7.878427212207757
1.4219023779724653,-7.879491925021164,-7.878468013461247
1.4256570713391739,-7.879683616273399,-7.8785088147147375
1.4294117647058822,-7.8798683154918505,-7.878549615968228
1.4331664580725905,-7.880046104459549,-7.878590417221718
1.4369211514392988,-7.880217064039671,-7.878631218475208
1.4406758448060073,-7.880381274188442,-7.878672019728699
1.4444305381727156,-7.8805388139678065,-7.878712820982188
1.4481852315394241,-7.880689761557899,-7.878753622235679
1.4519399249061324,-7.880834194269281,-7.878794423489169
1.4556946182728407,-7.8809721885549875,-7.87883522474266
1.459449311639549,-7.881103820022357,-7.878876025996149
1.4632040050062576,-7.881229163444663,-7.87891682724964
1.466958698372966,-7.881348292772552,-7.87895762850313
1.4707133917396744,-7.881461281145278,-7.87899842975662
1.4744680851063827,-7.881568200901755,-7.87903923101011
1.478222778473091,-7.881669123591419,-7.879080032263601
1.4819774718397993,-7.881764119984904,-7.87912083351709
1.4857321652065079,-7.881853260084542,-7.879161634770581
1.4894868585732164,-7.88193661313468,-7.879202436024071
1.4932415519399247,-7.882014247631834,-7.879243237277562
1.496996245306633,-7.8820862313346565,-7.879284038531051
1.5007509386733413,-7.882152631273755,-7.879324839784542
1.5045056320400498,-7.882213513761326,-7.879365641038032
1.5082603254067581,-7.882268944400651,-7.879406442291522
1.5120150187734667,-7.882318988095411,-7.8794472435450125
1.515769712140175,-7.882363709058865,-7.879488044798503
1.5195244055068833,-7.8824031708228635,-7.8795288460519926
1.5232790988735916,-7.882437436246719,-7.879569647305483
1.5270337922403001,-7.882466567525931,-7.8796104485589735
1.5307884856070084,-7.88249062620076,-7.879651249812464
1.534543178973717,-7.8825096731646696,-7.879692051065954
1.5382978723404253,-7.882523768672624,-7.879732852319444
1.5420525657071336,-7.882532972349254,-7.879773653572935
1.5458072590738419,-7.882537343196885,-7.879814454826424
1.5495619524405504,-7.88253693960344,-7.879855256079915
1.553316645807259,-7.882531819350214,-7.879896057333405
1.5570713391739672,-7.8825220396195155,-7.879936858586895
1.5608260325406755,-7.882507657002198,-7.879977659840385
