angle,spline,linear
152.93233082706766,-15.559082517033252,-15.559020161128643
153.1578947368421,-15.559202177743039,-15.559142373990737
153.38345864661653,-15.559320794673221,-15.559264586852832
153.60902255639098,-15.559438369032462,-15.559386799714925
153.8345864661654,-15.559554902029415,-15.55950901257702
154.06015037593983,-15.55967039487275,-15.559631225439114
154.28571428571428,-15.559784848771121,-15.559753438301207
154.51127819548873,-15.559898264933192,-15.559875651163303
154.73684210526315,-15.560010644567624,-15.559997864025396
154.96240601503757,-15.560121988883076,-15.560120076887491
155.18796992481202,-15.56023229904016,-15.560223157158944
155.41353383458647,-15.560341575880079,-15.56032241091227
155.6390977443609,-15.560449820113721,-15.560421664665597
155.86466165413532,-15.5605570324516,-15.560520918418922
156.09022556390977,-15.560663213604219,-15.560620172172248
156.31578947368422,-15.560768364282092,-15.560719425925575
156.54135338345864,-15.560872485195729,-15.5608186796789
156.76691729323306,-15.560975577055638,-15.560917933432226
156.99248120300751,-15.561077640572327,-15.561017187185552
157.21804511278197,-15.561178676456308,-15.561116440938877
157.4436090225564,-15.561278685418086,-15.561215694692203
157.6691729323308,-15.561377668168177,-15.56131494844553
157.89473684210526,-15.561475625417087,-15.561414202198854
158.1203007518797,-15.561572557875323,-15.56151345595218
158.34586466165413,-15.561668466253398,-15.561612709705507
158.57142857142856,-15.56176335126182,-15.561711963458832
158.796992481203,-15.561857213611098,-15.561811217212158
159.02255639097746,-15.56195005401174,-15.561910470965485
159.24812030075188,-15.562041873174259,-15.56200972471881
159.4736842105263,-15.562132671809163,-15.562108978472136
159.69924812030075,-15.562222450626958,-15.562208232225462
159.9248120300752,-15.562311210338157,-15.562307485978787
160.15037593984962,-15.562398951657656,-15.56239169844901
160.37593984962405,-15.562485675351322,-15.562468390277681
160.6015037593985,-15.56257138221792,-15.562545082106352
160.82706766917295,-15.562656073056754,-15.562621773935023
161.05263157894737,-15.562739748667136,-15.562698465763694
161.2781954887218,-15.562822409848375,-15.562775157592364
161.50375939849624,-15.562904057399775,-15.562851849421035
161.7293233082707,-15.562984692120649,-15.562928541249706
161.95488721804512,-15.563064314810303,-15.563005233078378
162.18045112781954,-15.56314292626805,-15.56308192490705
162.406015037594,-15.563220527293193,-15.56315861673572
162.6315789473684,-15.56329711868504,-15.56323530856439
162.85714285714283,-15.563372701242907,-15.563312000393061
163.08270676691728,-15.563447275766094,-15.563388692221732
163.30827067669173,-15.563520843053917,-15.563465384050403
163.53383458646616,-15.56359340390568,-15.563542075879074
163.75939849624058,-15.56366495912069,-15.563618767707744
163.98496240601503,-15.563735509498258,-15.563695459536417
164.21052631578948,-15.563805055837694,-15.563772151365088
164.4360902255639,-15.563873598938304,-15.563848843193758
164.66165413533832,-15.5639411395994,-15.56392553502243
164.88721804511277,-15.564007678620285,-15.5640022268511
165.11278195488723,-15.564073216795425,-15.564067820925501
165.33834586466165,-15.564137754807746,-15.564122317245635
165.56390977443607,-15.564201293228658,-15.56417681356577
165.78947368421052,-15.564263832624713,-15.564231309885903
166.01503759398497,-15.564325373562466,-15.564285806206037
166.2406015037594,-15.56438591660848,-15.56434030252617
166.46616541353382,-15.564445462329303,-15.564394798846305
166.69172932330827,-15.564504011291493,-15.564449295166439
166.91729323308272,-15.564561564061608,-15.564503791486572
167.14285714285714,-15.564618121206205,-15.564558287806706
167.36842105263156,-15.564673683291833,-15.56461278412684
167.593984962406,-15.564728250885056,-15.564667280446974
167.81954887218046,-15.564781824552425,-15.564721776767108
168.04511278195488,-15.564834404860495,-15.564776273087242
168.2706766917293,-15.564885992375823,-15.564830769407376
168.49624060150376,-15.56493658766497,-15.564885265727508
168.7218045112782,-15.564986191294485,-15.564939762047642
168.94736842105263,-15.565034803830924,-15.564994258367776
169.17293233082705,-15.565082425840846,-15.56504875468791
169.3984962406015,-15.56512905789081,-15.565103251008043
169.62406015037595,-15.565174700547363,-15.565157747328177
169.84962406015038,-15.565219354377067,-15.565212243648311
170.0751879699248,-15.565263019944966,-15.565259433926537
