bond,angle,spline
1.0733668341708544,125.7286432160804,-15.483929814216781
1.0733668341708544,126.18090452261308,-15.484466790123847
1.0733668341708544,126.63316582914572,-15.484998385471073
1.0733668341708544,127.0854271356784,-15.48552463634349
1.0733668341708544,127.53768844221105,-15.486045578826126
1.0733668341708544,127.98994974874373,-15.486561249004014
1.0733668341708544,128.44221105527637,-15.487071682962185
1.0733668341708544,128.89447236180905,-15.48757691678567
1.0733668341708544,129.3467336683417,-15.488076986559502
1.0733668341708544,129.79899497487438,-15.488571928368717
1.0733668341708544,130.25125628140705,-15.489061777898364
1.0733668341708544,130.7035175879397,-15.489546563653192
1.0733668341708544,131.15577889447235,-15.490026307927177
1.0733668341708544,131.60804020100502,-15.49050103280949
1.0733668341708544,132.0603015075377,-15.490970760389322
1.0733668341708544,132.51256281407035,-15.491435512755853
1.0733668341708544,132.96482412060303,-15.49189531199826
1.0733668341708544,133.41708542713567,-15.492350180205737
1.0733668341708544,133.86934673366835,-15.492800139467457
1.0733668341708544,134.321608040201,-15.493245211872603
1.0733668341708544,134.77386934673368,-15.493685419510363
1.0733668341708544,135.22613065326632,-15.494120784469915
1.0733668341708544,135.678391959799,-15.494551328840437
1.0733668341708544,136.13065326633165,-15.494977074711121
1.0733668341708544,136.58291457286433,-15.495398044171152
1.0733668341708544,137.035175879397,-15.495814259309693
1.0733668341708544,137.48743718592965,-15.496225742215948
1.0733668341708544,137.9396984924623,-15.49663251497909
1.0733668341708544,138.39195979899498,-15.4970345996883
1.0733668341708544,138.84422110552765,-15.497432018432765
1.0733668341708544,139.2964824120603,-15.497824793301655
1.0733668341708544,139.74874371859298,-15.498212946384175
1.0733668341708544,140.20100502512562,-15.498596499607084
1.0733668341708544,140.6532663316583,-15.498975469971695
1.0733668341708544,141.10552763819095,-15.499349868784973
1.0733668341708544,141.55778894472363,-15.49971970703667
1.0733668341708544,142.01005025125627,-15.500084995716541
1.0733668341708544,142.46231155778895,-15.500445745814345
1.0733668341708544,142.9145728643216,-15.500801968319841
1.0733668341708544,143.36683417085428,-15.501153674222781
1.0733668341708544,143.81909547738695,-15.50150087451293
1.0733668341708544,144.2713567839196,-15.501843580180038
1.0733668341708544,144.72361809045225,-15.502181802213867
1.0733668341708544,145.17587939698493,-15.502515551604175
1.0733668341708544,145.6281407035176,-15.502844839340721
1.0733668341708544,146.08040201005025,-15.50316967641325
1.0733668341708544,146.53266331658293,-15.503490073811541
1.0733668341708544,146.98492462311557,-15.503806042525325
1.0733668341708544,147.43718592964825,-15.504117593544377
1.0733668341708544,147.8894472361809,-15.504424737858447
1.0733668341708544,148.34170854271358,-15.5047274864573
1.0733668341708544,148.79396984924622,-15.505025850330687
1.0733668341708544,149.2462311557789,-15.50531984046837
1.0733668341708544,149.69849246231155,-15.505609467860099
1.0733668341708544,150.15075376884423,-15.505894743449902
1.0733668341708544,150.6030150753769,-15.506175675438087
1.0733668341708544,151.05527638190955,-15.506452267772152
1.0733668341708544,151.5075376884422,-15.506724524033785
1.0733668341708544,151.95979899497488,-15.50699244780466
1.0733668341708544,152.41206030150755,-15.507256042666459
1.0733668341708544,152.8643216080402,-15.50751531220086
1.0733668341708544,153.31658291457288,-15.507770259989536
1.0733668341708544,153.76884422110552,-15.50802088961418
1.0733668341708544,154.2211055276382,-15.508267204656464
1.0733668341708544,154.67336683417085,-15.508509208698069
1.0733668341708544,155.12562814070353,-15.508746905320665
1.0733668341708544,155.5778894472362,-15.508980298105946
1.0733668341708544,156.03015075376885,-15.509209390635588
1.0733668341708544,156.4824120603015,-15.50943418649126
1.0733668341708544,156.93467336683418,-15.50965468925466
1.0733668341708544,157.38693467336685,-15.509870902507446
1.0733668341708544,157.8391959798995,-15.510082829831312
1.0733668341708544,158.29145728643215,-15.510290474807931
1.0733668341708544,158.74371859296483,-15.51049384101899
1.0733668341708544,159.1959798994975,-15.51069293204616
1.0733668341708544,159.64824120603015,-15.510887751471122
1.0733668341708544,160.1005025125628,-15.511078302867944
1.0733668341708544,160.55276381909547,-15.51126458857403
1.0733668341708544,161.00502512562815,-15.511446608333525
1.0733668341708544,161.4572864321608,-15.511624361564037
1.0733668341708544,161.90954773869348,-15.511797847683178
1.0733668341708544,162.36180904522615,-15.511967066108548
1.0733668341708544,162.8140703517588,-15.51213201625776
1.0733668341708544,163.26633165829145,-15.512292697548416
1.0733668341708544,163.71859296482413,-15.512449109398132
1.0733668341708544,164.1708542713568,-15.51260125122451
1.0733668341708544,164.62311557788945,-15.512749122445152
1.0733668341708544,165.0753768844221,-15.512892722477673
1.0733668341708544,165.52763819095478,-15.513032050739678
1.0733668341708544,165.97989949748745,-15.513167106648769
1.0733668341708544,166.4321608040201,-15.51329788962257
1.0733668341708544,166.88442211055275,-15.51342439907867
1.0733668341708544,167.33668341708542,-15.513546634434686
1.0733668341708544,167.7889447236181,-15.513664595108223
1.0733668341708544,168.24120603015075,-15.513778280516885
1.0733668341708544,168.69346733668343,-15.513887690078288
1.0733668341708544,169.1457286432161,-15.513992823210032
1.0733668341708544,169.59798994974875,-15.514093679329722
1.0733668341708544,170.0502512562814,-15.514190257854978
1.0733668341708544,170.50251256281408,-15.514282558203393
1.0733668341708544,170.95477386934675,-15.51437057979258
1.0733668341708544,171.4070351758794,-15.514454322040153
1.0733668341708544,171.85929648241205,-15.514533784363708
1.0733668341708544,172.31155778894473,-15.514608966180862
1.0733668341708544,172.7638190954774,-15.514679866909212
1.0733668341708544,173.21608040201005,-15.514746485966374
1.0733668341708544,173.6683417085427,-15.514808822769954
1.0733668341708544,174.12060301507537,-15.514866876737559
1.0733668341708544,174.57286432160805,-15.514920647286795
1.0733668341708544,175.0251256281407,-15.514970133835268
1.0733668341708544,175.47738693467338,-15.515015335800593
1.0733668341708544,175.92964824120605,-15.515056252600369
1.0733668341708544,176.3819095477387,-15.515092883652201
1.0733668341708544,176.83417085427135,-15.515125228373705
1.0733668341708544,177.28643216080403,-15.515153286182485
1.0733668341708544,177.7386934673367,-15.515177056496146
1.0733668341708544,178.19095477386935,-15.515196538732303
1.0733668341708544,178.643216080402,-15.515211732308552
1.0733668341708544,179.09547738693468,-15.51522263664251
1.0733668341708544,179.54773869346735,-15.51522925115178
1.0733668341708544,180.0,-15.51523157525397
1.0809045226130654,90.0,-15.424542220895315
1.0809045226130654,90.45226130653266,-15.425671777858447
1.0809045226130654,90.90452261306532,-15.426791184852233
1.0809045226130654,91.35678391959799,-15.42790051431227
1.0809045226130654,91.80904522613065,-15.428999838674175
1.0809045226130654,92.26130653266331,-15.430089230373552
1.0809045226130654,92.71356783919597,-15.431168761846012
1.0809045226130654,93.16582914572864,-15.432238505527163
1.0809045226130654,93.61809045226131,-15.433298533852613
1.0809045226130654,94.07035175879398,-15.43434891925797
1.0809045226130654,94.52261306532664,-15.435389734178848
1.0809045226130654,94.9748743718593,-15.436421051050845
1.0809045226130654,95.42713567839196,-15.437442942309579
1.0809045226130654,95.87939698492463,-15.43845548039065
1.0809045226130654,96.33165829145729,-15.43945873772967
1.0809045226130654,96.78391959798995,-15.440452786762249
1.0809045226130654,97.23618090452261,-15.441437699923998
1.0809045226130654,97.68844221105527,-15.442413549650515
1.0809045226130654,98.14070351758794,-15.443380408377417
1.0809045226130654,98.5929648241206,-15.444338348540311
1.0809045226130654,99.04522613065326,-15.445287442574804
1.0809045226130654,99.49748743718592,-15.446227762916504
1.0809045226130654,99.9497487437186,-15.44715938200102
1.0809045226130654,100.40201005025125,-15.44808237226396
1.0809045226130654,100.85427135678393,-15.448996806140936
1.0809045226130654,101.30653266331659,-15.449902756067548
1.0809045226130654,101.75879396984925,-15.450800294479416
1.0809045226130654,102.21105527638191,-15.451689493812134
1.0809045226130654,102.66331658291458,-15.452570426501326
1.0809045226130654,103.11557788944724,-15.453443164982588
1.0809045226130654,103.5678391959799,-15.454307781691536
1.0809045226130654,104.02010050251256,-15.455164349063773
1.0809045226130654,104.47236180904522,-15.456012939534913
1.0809045226130654,104.92462311557789,-15.456853625540555
1.0809045226130654,105.37688442211055,-15.45768647951632
1.0809045226130654,105.82914572864321,-15.458511573897804
1.0809045226130654,106.28140703517587,-15.459328981120628
1.0809045226130654,106.73366834170855,-15.460138773620386
1.0809045226130654,107.1859296482412,-15.460941023832698
1.0809045226130654,107.63819095477388,-15.461735804193168
1.0809045226130654,108.09045226130654,-15.462523187137403
1.0809045226130654,108.5427135678392,-15.463303245101017
1.0809045226130654,108.99497487437186,-15.46407605051961
1.0809045226130654,109.44723618090453,-15.464841675828795
1.0809045226130654,109.89949748743719,-15.465600193464182
1.0809045226130654,110.35175879396985,-15.466351674268461
1.0809045226130654,110.80402010050251,-15.467096176433932
1.0809045226130654,111.25628140703517,-15.467833752120262
1.0809045226130654,111.70854271356784,-15.468564453449956
1.0809045226130654,112.1608040201005,-15.46928833254552
1.0809045226130654,112.61306532663316,-15.470005441529487
1.0809045226130654,113.06532663316582,-15.470715832524345
1.0809045226130654,113.5175879396985,-15.471419557652613
1.0809045226130654,113.96984924623115,-15.472116669036817
1.0809045226130654,114.42211055276383,-15.472807218799455
1.0809045226130654,114.87437185929649,-15.47349125906304
1.0809045226130654,115.32663316582915,-15.47416884195009
1.0809045226130654,115.77889447236181,-15.474840019583112
1.0809045226130654,116.23115577889448,-15.475504844084622
1.0809045226130654,116.68341708542714,-15.476163367577122
1.0809045226130654,117.1356783919598,-15.476815642183142
1.0809045226130654,117.58793969849246,-15.477461720025177
1.0809045226130654,118.04020100502512,-15.478101653225744
1.0809045226130654,118.49246231155779,-15.478735493907363
1.0809045226130654,118.94472361809045,-15.479363294192535
1.0809045226130654,119.39698492462311,-15.479985106203777
1.0809045226130654,119.84924623115577,-15.480600982063601
1.0809045226130654,120.30150753768845,-15.481210973094678
1.0809045226130654,120.7537688442211,-15.481815121321576
1.0809045226130654,121.20603015075378,-15.482413462770053
1.0809045226130654,121.65829145728644,-15.483006033365912
1.0809045226130654,122.1105527638191,-15.483592869034956
1.0809045226130654,122.56281407035176,-15.484174005702979
1.0809045226130654,123.01507537688443,-15.484749479295752
1.0809045226130654,123.46733668341709,-15.485319325739098
1.0809045226130654,123.91959798994975,-15.485883580958795
1.0809045226130654,124.37185929648241,-15.48644228088065
1.0809045226130654,124.82412060301507,-15.486995461430448
1.0809045226130654,125.27638190954774,-15.487543158533986
1.0809045226130654,125.7286432160804,-15.488085408117062
1.0809045226130654,126.18090452261308,-15.488622246105463
1.0809045226130654,126.63316582914572,-15.489153708424993
1.0809045226130654,127.0854271356784,-15.48967983100144
1.0809045226130654,127.53768844221105,-15.490200649760602
1.0809045226130654,127.98994974874373,-15.49071620062827
1.0809045226130654,128.44221105527637,-15.49122651953024
1.0809045226130654,128.89447236180905,-15.49173164239231
1.0809045226130654,129.3467336683417,-15.492231605140274
1.0809045226130654,129.79899497487438,-15.492726443699922
1.0809045226130654,130.25125628140705,-15.493216193597506
1.0809045226130654,130.7035175879397,-15.493700883186543
1.0809045226130654,131.15577889447235,-15.494180534616337
1.0809045226130654,131.60804020100502,-15.494655169831628
1.0809045226130654,132.0603015075377,-15.495124810777144
1.0809045226130654,132.51256281407035,-15.495589479397628
1.0809045226130654,132.96482412060303,-15.496049197637815
1.0809045226130654,133.41708542713567,-15.496503987442445
1.0809045226130654,133.86934673366835,-15.496953870756247
1.0809045226130654,134.321608040201,-15.497398869523957
1.0809045226130654,134.77386934673368,-15.497839005690327
1.0809045226130654,135.22613065326632,-15.498274301200075
1.0809045226130654,135.678391959799,-15.498704777997945
1.0809045226130654,136.13065326633165,-15.499130458028674
1.0809045226130654,136.58291457286433,-15.499551363236996
1.0809045226130654,137.035175879397,-15.499967515567644
1.0809045226130654,137.48743718592965,-15.500378936965364
1.0809045226130654,137.9396984924623,-15.500785649374887
1.0809045226130654,138.39195979899498,-15.50118767474094
1.0809045226130654,138.84422110552765,-15.501585035008278
1.0809045226130654,139.2964824120603,-15.501977752121617
1.0809045226130654,139.74874371859298,-15.502365848025708
1.0809045226130654,140.20100502512562,-15.502749344504295
1.0809045226130654,140.6532663316583,-15.50312825845851
1.0809045226130654,141.10552763819095,-15.503502601144714
1.0809045226130654,141.55778894472363,-15.503872383504817
1.0809045226130654,142.01005025125627,-15.504237616480715
1.0809045226130654,142.46231155778895,-15.50459831101433
1.0809045226130654,142.9145728643216,-15.50495447804757
1.0809045226130654,143.36683417085428,-15.505306128522333
1.0809045226130654,143.81909547738695,-15.505653273380547
1.0809045226130654,144.2713567839196,-15.505995923564104
1.0809045226130654,144.72361809045225,-15.506334090014924
1.0809045226130654,145.17587939698493,-15.506667783674915
1.0809045226130654,145.6281407035176,-15.506997015485991
1.0809045226130654,146.08040201005025,-15.507321796390048
1.0809045226130654,146.53266331658293,-15.50764213732901
1.0809045226130654,146.98492462311557,-15.50795804924477
1.0809045226130654,147.43718592964825,-15.508269543079258
1.0809045226130654,147.8894472361809,-15.508576629774364
1.0809045226130654,148.34170854271358,-15.50887932027201
1.0809045226130654,148.79396984924622,-15.509177625514106
1.0809045226130654,149.2462311557789,-15.509471556442557
1.0809045226130654,149.69849246231155,-15.50976112399927
1.0809045226130654,150.15075376884423,-15.510046339080883
1.0809045226130654,150.6030150753769,-15.510327209867567
1.0809045226130654,151.05527638190955,-15.510603740328964
1.0809045226130654,151.5075376884422,-15.51087593407253
1.0809045226130654,151.95979899497488,-15.511143794705712
1.0809045226130654,152.41206030150755,-15.511407325835966
1.0809045226130654,152.8643216080402,-15.511666531070734
1.0809045226130654,153.31658291457288,-15.511921414017474
1.0809045226130654,153.76884422110552,-15.512171978283634
1.0809045226130654,154.2211055276382,-15.512418227476674
1.0809045226130654,154.67336683417085,-15.512660165204027
1.0809045226130654,155.12562814070353,-15.512897795073155
1.0809045226130654,155.5778894472362,-15.513131120691511
1.0809045226130654,156.03015075376885,-15.513360145666542
1.0809045226130654,156.4824120603015,-15.513584873605696
1.0809045226130654,156.93467336683418,-15.513805308116437
1.0809045226130654,157.38693467336685,-15.514021452806203
1.0809045226130654,157.8391959798995,-15.514233311282444
1.0809045226130654,158.29145728643215,-15.514440887152617
1.0809045226130654,158.74371859296483,-15.514644184024172
1.0809045226130654,159.1959798994975,-15.514843205504562
1.0809045226130654,159.64824120603015,-15.515037955201231
1.0809045226130654,160.1005025125628,-15.5152284367142
1.0809045226130654,160.55276381909547,-15.515414652435252
1.0809045226130654,161.00502512562815,-15.515596602222587
1.0809045226130654,161.4572864321608,-15.515774285615352
1.0809045226130654,161.90954773869348,-15.515947702152706
1.0809045226130654,162.36180904522615,-15.516116851373807
1.0809045226130654,162.8140703517588,-15.516281732817811
1.0809045226130654,163.26633165829145,-15.516442346023874
1.0809045226130654,163.71859296482413,-15.516598690531154
1.0809045226130654,164.1708542713568,-15.516750765878806
1.0809045226130654,164.62311557788945,-15.516898571605983
1.0809045226130654,165.0753768844221,-15.517042107251847
1.0809045226130654,165.52763819095478,-15.517181372355552
1.0809045226130654,165.97989949748745,-15.517316366456255
1.0809045226130654,166.4321608040201,-15.517447089093114
1.0809045226130654,166.88442211055275,-15.517573539805284
1.0809045226130654,167.33668341708542,-15.517695718131923
1.0809045226130654,167.7889447236181,-15.517813623612184
1.0809045226130654,168.24120603015075,-15.517927255785226
1.0809045226130654,168.69346733668343,-15.51803661419021
1.0809045226130654,169.1457286432161,-15.518141698366282
1.0809045226130654,169.59798994974875,-15.518242507852607
1.0809045226130654,170.0502512562814,-15.518339042188343
1.0809045226130654,170.50251256281408,-15.51843130091264
1.0809045226130654,170.95477386934675,-15.518519283564652
1.0809045226130654,171.4070351758794,-15.518602989683549
1.0809045226130654,171.85929648241205,-15.518682418808476
1.0809045226130654,172.31155778894473,-15.518757570478595
1.0809045226130654,172.7638190954774,-15.518828444233058
1.0809045226130654,173.21608040201005,-15.51889503961102
1.0809045226130654,173.6683417085427,-15.518957356151647
1.0809045226130654,174.12060301507537,-15.519015393394094
1.0809045226130654,174.57286432160805,-15.519069150877508
1.0809045226130654,175.0251256281407,-15.519118628141051
1.0809045226130654,175.47738693467338,-15.519163824723876
1.0809045226130654,175.92964824120605,-15.519204740165153
1.0809045226130654,176.3819095477387,-15.519241374004023
1.0809045226130654,176.83417085427135,-15.519273725779653
1.0809045226130654,177.28643216080403,-15.519301795031188
1.0809045226130654,177.7386934673367,-15.519325581297796
1.0809045226130654,178.19095477386935,-15.519345084118626
1.0809045226130654,178.643216080402,-15.519360303032837
1.0809045226130654,179.09547738693468,-15.519371237579593
1.0809045226130654,179.54773869346735,-15.51937788729804
1.0809045226130654,180.0,-15.519380251727334
1.0884422110552765,90.0,-15.428521951399006
1.0884422110552765,90.45226130653266,-15.42965067507278
1.0884422110552765,90.90452261306532,-15.43076925710708
1.0884422110552765,91.35678391959799,-15.431877769971818
1.0884422110552765,91.80904522613065,-15.4329762861369
1.0884422110552765,92.26130653266331,-15.434064878072224
1.0884422110552765,92.71356783919597,-15.435143618247698
1.0884422110552765,93.16582914572864,-15.436212579133239
1.0884422110552765,93.61809045226131,-15.437271833198748
1.0884422110552765,94.07035175879398,-15.438321452914128
1.0884422110552765,94.52261306532664,-15.439361510749297
1.0884422110552765,94.9748743718593,-15.440392079174147
1.0884422110552765,95.42713567839196,-15.441413230658602
1.0884422110552765,95.87939698492463,-15.442425037672546
1.0884422110552765,96.33165829145729,-15.44342757268591
1.0884422110552765,96.78391959798995,-15.44442090816858
1.0884422110552765,97.23618090452261,-15.445405116590479
1.0884422110552765,97.68844221105527,-15.446380270421507
1.0884422110552765,98.14070351758794,-15.447346442131565
1.0884422110552765,98.5929648241206,-15.448303704190577
1.0884422110552765,99.04522613065326,-15.449252129068432
1.0884422110552765,99.49748743718592,-15.450191789235038
1.0884422110552765,99.9497487437186,-15.451122757160313
1.0884422110552765,100.40201005025125,-15.452045105314156
1.0884422110552765,100.85427135678393,-15.45295890616648
1.0884422110552765,101.30653266331659,-15.45386423218718
1.0884422110552765,101.75879396984925,-15.454761155846175
1.0884422110552765,102.21105527638191,-15.455649749613366
1.0884422110552765,102.66331658291458,-15.456530085958665
1.0884422110552765,103.11557788944724,-15.457402237351971
1.0884422110552765,103.5678391959799,-15.458266276263195
1.0884422110552765,104.02010050251256,-15.459122275162244
1.0884422110552765,104.47236180904522,-15.459970306519022
1.0884422110552765,104.92462311557789,-15.460810442803437
1.0884422110552765,105.37688442211055,-15.461642756485404
1.0884422110552765,105.82914572864321,-15.462467320034817
1.0884422110552765,106.28140703517587,-15.463284205921587
1.0884422110552765,106.73366834170855,-15.464093486615623
1.0884422110552765,107.1859296482412,-15.464895234586832
1.0884422110552765,107.63819095477388,-15.46568952230512
1.0884422110552765,108.09045226130654,-15.466476422240392
1.0884422110552765,108.5427135678392,-15.46725600686256
1.0884422110552765,108.99497487437186,-15.468028348641527
1.0884422110552765,109.44723618090453,-15.468793520047189
1.0884422110552765,109.89949748743719,-15.469551593549477
1.0884422110552765,110.35175879396985,-15.470302640012532
1.0884422110552765,110.80402010050251,-15.471046717548228
1.0884422110552765,111.25628140703517,-15.471783878187193
1.0884422110552765,111.70854271356784,-15.472514173922608
1.0884422110552765,112.1608040201005,-15.473237656747662
1.0884422110552765,112.61306532663316,-15.473954378655536
1.0884422110552765,113.06532663316582,-15.474664391639413
1.0884422110552765,113.5175879396985,-15.475367747692475
1.0884422110552765,113.96984924623115,-15.476064498807915
1.0884422110552765,114.42211055276383,-15.476754696978913
1.0884422110552765,114.87437185929649,-15.47743839419864
1.0884422110552765,115.32663316582915,-15.478115642460294
1.0884422110552765,115.77889447236181,-15.478786493757053
1.0884422110552765,116.23115577889448,-15.479451000082102
1.0884422110552765,116.68341708542714,-15.480109213428616
1.0884422110552765,117.1356783919598,-15.480761185789797
1.0884422110552765,117.58793969849246,-15.481406969158813
1.0884422110552765,118.04020100502512,-15.482046615528851
1.0884422110552765,118.49246231155779,-15.482680176893105
1.0884422110552765,118.94472361809045,-15.483307705244737
1.0884422110552765,119.39698492462311,-15.483929252576955
1.0884422110552765,119.84924623115577,-15.484544870882923
1.0884422110552765,120.30150753768845,-15.485154611354664
1.0884422110552765,120.7537688442211,-15.485758515870591
1.0884422110552765,121.20603015075378,-15.486356620300322
1.0884422110552765,121.65829145728644,-15.486948960413347
1.0884422110552765,122.1105527638191,-15.487535571979155
1.0884422110552765,122.56281407035176,-15.48811649076723
1.0884422110552765,123.01507537688443,-15.488691752547044
1.0884422110552765,123.46733668341709,-15.489261393088098
1.0884422110552765,123.91959798994975,-15.489825448159868
1.0884422110552765,124.37185929648241,-15.490383953531836
1.0884422110552765,124.82412060301507,-15.490936944973495
1.0884422110552765,125.27638190954774,-15.491484458254321
1.0884422110552765,125.7286432160804,-15.492026529143809
1.0884422110552765,126.18090452261308,-15.492563193411437
1.0884422110552765,126.63316582914572,-15.493094486826685
1.0884422110552765,127.0854271356784,-15.493620445159042
1.0884422110552765,127.53768844221105,-15.494141104177993
1.0884422110552765,127.98994974874373,-15.494656499653024
1.0884422110552765,128.44221105527637,-15.495166667353612
1.0884422110552765,128.89447236180905,-15.495671643049251
1.0884422110552765,129.3467336683417,-15.496171462509414
1.0884422110552765,129.79899497487438,-15.496666161503605
1.0884422110552765,130.25125628140705,-15.497155775402252
1.0884422110552765,130.7035175879397,-15.49764033241222
1.0884422110552765,131.15577889447235,-15.498119854544088
1.0884422110552765,131.60804020100502,-15.498594363604099
1.0884422110552765,132.0603015075377,-15.499063881398502
1.0884422110552765,132.51256281407035,-15.499528429733573
1.0884422110552765,132.96482412060303,-15.49998803041555
1.0884422110552765,133.41708542713567,-15.500442705250697
1.0884422110552765,133.86934673366835,-15.500892476045262
1.0884422110552765,134.321608040201,-15.501337364605504
1.0884422110552765,134.77386934673368,-15.501777392737685
1.0884422110552765,135.22613065326632,-15.50221258224805
1.0884422110552765,135.678391959799,-15.502642954942859
1.0884422110552765,136.13065326633165,-15.503068532628372
1.0884422110552765,136.58291457286433,-15.503489337110834
1.0884422110552765,137.035175879397,-15.503905390196504
1.0884422110552765,137.48743718592965,-15.50431671369164
1.0884422110552765,137.9396984924623,-15.504723329402502
1.0884422110552765,138.39195979899498,-15.505125259135335
1.0884422110552765,138.84422110552765,-15.505522524696394
1.0884422110552765,139.2964824120603,-15.505915147891939
1.0884422110552765,139.74874371859298,-15.50630315052823
1.0884422110552765,140.20100502512562,-15.506686554251964
1.0884422110552765,140.6532663316583,-15.507065375870917
1.0884422110552765,141.10552763819095,-15.50743962659856
1.0884422110552765,141.55778894472363,-15.507809317336731
1.0884422110552765,142.01005025125627,-15.50817445898728
1.0884422110552765,142.46231155778895,-15.50853506245204
1.0884422110552765,142.9145728643216,-15.508891138632858
1.0884422110552765,143.36683417085428,-15.509242698431576
1.0884422110552765,143.81909547738695,-15.509589752750033
1.0884422110552765,144.2713567839196,-15.509932312490076
1.0884422110552765,144.72361809045225,-15.510270388553545
1.0884422110552765,145.17587939698493,-15.510603991842286
1.0884422110552765,145.6281407035176,-15.510933133258142
1.0884422110552765,146.08040201005025,-15.511257823702941
1.0884422110552765,146.53266331658293,-15.511578074078546
1.0884422110552765,146.98492462311557,-15.51189389528678
1.0884422110552765,147.43718592964825,-15.512205298229498
1.0884422110552765,147.8894472361809,-15.512512293808536
1.0884422110552765,148.34170854271358,-15.512814892925741
1.0884422110552765,148.79396984924622,-15.513113106482955
1.0884422110552765,149.2462311557789,-15.513406945382021
1.0884422110552765,149.69849246231155,-15.513696420524775
1.0884422110552765,150.15075376884423,-15.513981542768244
1.0884422110552765,150.6030150753769,-15.5142623202805
1.0884422110552765,151.05527638190955,-15.514538757061693
1.0884422110552765,151.5075376884422,-15.514810856753476
1.0884422110552765,151.95979899497488,-15.515078622997475
1.0884422110552765,152.41206030150755,-15.515342059435335
1.0884422110552765,152.8643216080402,-15.515601169708692
1.0884422110552765,153.31658291457288,-15.515855957459168
1.0884422110552765,153.76884422110552,-15.516106426328424
1.0884422110552765,154.2211055276382,-15.516352579958088
1.0884422110552765,154.67336683417085,-15.516594421989794
1.0884422110552765,155.12562814070353,-15.516831956065179
1.0884422110552765,155.5778894472362,-15.517065185825889
1.0884422110552765,156.03015075376885,-15.517294114913552
1.0884422110552765,156.4824120603015,-15.517518746969804
1.0884422110552765,156.93467336683418,-15.517739085636297
1.0884422110552765,157.38693467336685,-15.51795513455465
1.0884422110552765,157.8391959798995,-15.51816689736651
1.0884422110552765,158.29145728643215,-15.518374377713515
1.0884422110552765,158.74371859296483,-15.5185775792373
1.0884422110552765,159.1959798994975,-15.518776505579508
1.0884422110552765,159.64824120603015,-15.518971160381762
1.0884422110552765,160.1005025125628,-15.51916154727844
1.0884422110552765,160.55276381909547,-15.519347668722439
1.0884422110552765,161.00502512562815,-15.519529524689167
1.0884422110552765,161.4572864321608,-15.519707114842056
1.0884422110552765,161.90954773869348,-15.519880438844561
1.0884422110552765,162.36180904522615,-15.520049496360112
1.0884422110552765,162.8140703517588,-15.520214287052157
1.0884422110552765,163.26633165829145,-15.520374810584132
1.0884422110552765,163.71859296482413,-15.520531066619476
1.0884422110552765,164.1708542713568,-15.520683054821642
1.0884422110552765,164.62311557788945,-15.520830774854053
1.0884422110552765,165.0753768844221,-15.520974226380163
1.0884422110552765,165.52763819095478,-15.521113409063409
1.0884422110552765,165.97989949748745,-15.521248322567224
1.0884422110552765,166.4321608040201,-15.521378966555067
1.0884422110552765,166.88442211055275,-15.521505340690362
1.0884422110552765,167.33668341708542,-15.521627444636561
1.0884422110552765,167.7889447236181,-15.521745278057097
1.0884422110552765,168.24120603015075,-15.521858840615414
1.0884422110552765,168.69346733668343,-15.521968131974951
1.0884422110552765,169.1457286432161,-15.522073151799152
1.0884422110552765,169.59798994974875,-15.522173899751454
1.0884422110552765,170.0502512562814,-15.522270375495308
1.0884422110552765,170.50251256281408,-15.522362578694144
1.0884422110552765,170.95477386934675,-15.5224505090114
1.0884422110552765,171.4070351758794,-15.522534166110534
1.0884422110552765,171.85929648241205,-15.522613549654965
1.0884422110552765,172.31155778894473,-15.522688659308152
1.0884422110552765,172.7638190954774,-15.52275949473352
1.0884422110552765,173.21608040201005,-15.522826055594523
1.0884422110552765,173.6683417085427,-15.522888341554602
1.0884422110552765,174.12060301507537,-15.52294635227719
1.0884422110552765,174.57286432160805,-15.523000087425734
1.0884422110552765,175.0251256281407,-15.523049546663662
1.0884422110552765,175.47738693467338,-15.523094729654431
1.0884422110552765,175.92964824120605,-15.523135636061477
1.0884422110552765,176.3819095477387,-15.523172265548238
1.0884422110552765,176.83417085427135,-15.52320461777816
1.0884422110552765,177.28643216080403,-15.523232692414673
1.0884422110552765,177.7386934673367,-15.52325648912123
1.0884422110552765,178.19095477386935,-15.523276007561266
1.0884422110552765,178.643216080402,-15.523291247398216
1.0884422110552765,179.09547738693468,-15.523302208295538
1.0884422110552765,179.54773869346735,-15.52330888991666
1.0884422110552765,180.0,-15.52331129192502
1.0959798994974874,90.0,-15.432295447717756
1.0959798994974874,90.45226130653266,-15.433423308649578
1.0959798994974874,90.90452261306532,-15.434541036254034
1.0959798994974874,91.35678391959799,-15.435648703033431
1.0959798994974874,91.80904522613065,-15.436746381490076
1.0959798994974874,92.26130653266331,-15.437834144126276
1.0959798994974874,92.71356783919597,-15.438912063444333
1.0959798994974874,93.16582914572864,-15.439980211946567
1.0959798994974874,93.61809045226131,-15.441038662135282
1.0959798994974874,94.07035175879398,-15.442087486512776
1.0959798994974874,94.52261306532664,-15.44312675758137
1.0959798994974874,94.9748743718593,-15.444156547843368
1.0959798994974874,95.42713567839196,-15.445176929801077
1.0959798994974874,95.87939698492463,-15.446187975956796
1.0959798994974874,96.33165829145729,-15.447189758812844
1.0959798994974874,96.78391959798995,-15.448182350871527
1.0959798994974874,97.23618090452261,-15.449165824635148
1.0959798994974874,97.68844221105527,-15.450140252606019
