bond,spline,linear
1.418796992481203,-15.555150251333206,-15.554412371411418
1.4225563909774435,-15.554488070445393,-15.553647752100161
1.426315789473684,-15.553811313115324,-15.552883132788905
1.4300751879699247,-15.553120180519308,-15.552118513477646
1.4338345864661652,-15.552414873833651,-15.55135389416639
1.437593984962406,-15.55169559423466,-15.550589274855133
1.4413533834586465,-15.550962542898644,-15.549824655543876
1.445112781954887,-15.550215921001906,-15.54906003623262
1.4488721804511275,-15.549455929720759,-15.548295416921363
1.4526315789473683,-15.548682770231505,-15.547530797610106
1.456390977443609,-15.547896643710452,-15.54676617829885
1.4601503759398495,-15.547097751333908,-15.546001558987593
1.46390977443609,-15.54628629427818,-15.545236939676336
1.4676691729323306,-15.545462473719578,-15.54447232036508
1.4714285714285713,-15.544626490834403,-15.543707701053822
1.475187969924812,-15.543778546798967,-15.542943081742566
1.4789473684210526,-15.542918842789575,-15.542178462431309
1.482706766917293,-15.542047579982533,-15.541413843120052
1.4864661654135336,-15.541164959554152,-15.540649223808794
1.4902255639097743,-15.540271182680733,-15.539884604497537
1.4939849624060149,-15.53936645053859,-15.53911998518628
1.4977443609022556,-15.538450964304028,-15.538355365875024
1.5015037593984961,-15.53752492371558,-15.537473389666777
1.5052631578947366,-15.53658847261847,-15.536415378113048
1.5090225563909772,-15.53564168225053,-15.53535736655932
1.512781954887218,-15.534684618997112,-15.534299355005588
1.5165413533834586,-15.53371734924357,-15.53324134345186
1.5203007518796992,-15.532739939375256,-15.53218333189813
1.5240601503759397,-15.531752455777532,-15.5311253203444
1.5278195488721802,-15.530754964835749,-15.53006730879067
1.531578947368421,-15.52974753293526,-15.529009297236941
1.5353383458646614,-15.52873022646142,-15.52795128568321
1.5390977443609022,-15.527703111799584,-15.526893274129481
1.5428571428571427,-15.526666255335108,-15.525835262575752
1.5466165413533832,-15.525619723453346,-15.524777251022021
1.5503759398496237,-15.52456358253965,-15.523719239468292
1.5541353383458645,-15.523497898979379,-15.522661227914563
1.5578947368421052,-15.522422739157882,-15.521603216360832
1.5616541353383457,-15.521338169460519,-15.520545204807103
1.5654135338345863,-15.520244256272642,-15.519487193253372
1.5691729323308268,-15.519141065979605,-15.518429181699643
1.5729323308270675,-15.518028664966765,-15.517371170145914
1.5766917293233083,-15.516907119619475,-15.516313158592183
1.5804511278195488,-15.515776496323086,-15.515255147038454
1.5842105263157893,-15.514636861462959,-15.514197135484725
1.5879699248120298,-15.513488281424447,-15.513139123930994
