angle,spline,linear
160.6015037593985,-181.26550964972043,-181.26534877718706
160.82706766917295,-181.26582172206682,-181.26560129131482
161.05263157894737,-181.26613191998774,-181.26585380544256
161.2781954887218,-181.2664393081382,-181.26610631957033
161.50375939849624,-181.2667429511732,-181.26635883369806
161.7293233082707,-181.2670419137478,-181.26661134782583
161.95488721804512,-181.26733526051694,-181.26686386195357
162.18045112781954,-181.26762205613568,-181.26711637608133
162.406015037594,-181.26790136525912,-181.2673688902091
162.6315789473684,-181.26817225254212,-181.26762140433684
162.85714285714283,-181.26843378263973,-181.2678739184646
163.08270676691728,-181.26868502020704,-181.26812643259234
163.30827067669173,-181.268925029899,-181.2683789467201
163.53383458646616,-181.26915287637064,-181.26863146084784
163.75939849624058,-181.26936762427704,-181.2688839749756
163.98496240601503,-181.2695683382731,-181.26913648910335
164.21052631578948,-181.26975408301394,-181.2693890032311
164.4360902255639,-181.26992392315447,-181.26964151735888
164.66165413533832,-181.27007692334976,-181.26989403148661
164.88721804511277,-181.27021214825487,-181.27014654561438
165.11278195488723,-181.27032870989171,-181.27027959737805
165.33834586466165,-181.27042680972346,-181.27029318677765
165.56390977443607,-181.27050773865426,-181.27030677617728
165.78947368421052,-181.27057283495523,-181.27032036557688
166.01503759398497,-181.27062343689758,-181.27033395497648
166.2406015037594,-181.27066088275245,-181.2703475443761
166.46616541353382,-181.270686510791,-181.2703611337757
166.69172932330827,-181.27070165928438,-181.2703747231753
166.91729323308272,-181.27070766650374,-181.27038831257494
167.14285714285714,-181.2707058707203,-181.27040190197454
167.36842105263156,-181.27069761020516,-181.27041549137414
167.593984962406,-181.27068422322952,-181.27042908077377
167.81954887218046,-181.27066704806452,-181.27044267017337
168.04511278195488,-181.27064742298134,-181.27045625957297
168.2706766917293,-181.2706266862511,-181.2704698489726
168.49624060150376,-181.270606176145,-181.2704834383722
168.7218045112782,-181.27058723093418,-181.2704970277718
168.94736842105263,-181.27057118888982,-181.27051061717142
169.17293233082705,-181.27055938828306,-181.27052420657103
169.3984962406015,-181.2705531673851,-181.27053779597063
169.62406015037595,-181.27055386446705,-181.27055138537023
169.84962406015038,-181.27056281780008,-181.27056497476985
170.0751879699248,-181.27058135589442,-181.27061288380725
170.30075187969925,-181.27061022160206,-181.27072943212025
170.5263157894737,-181.27064925000496,-181.27084598043325
170.75187969924812,-181.27069819809728,-181.27096252874625
170.97744360902254,-181.27075682287315,-181.27107907705926
171.203007518797,-181.2708248813268,-181.27119562537226
171.42857142857144,-181.2709021304523,-181.27131217368526
171.65413533834587,-181.27098832724388,-181.27142872199826
171.8796992481203,-181.2710832286957,-181.27154527031126
172.10526315789474,-181.2711865918019,-181.27166181862424
172.33082706766916,-181.27129817355663,-181.27177836693724
172.55639097744358,-181.27141773095414,-181.27189491525024
172.78195488721803,-181.2715450209885,-181.27201146356325
173.00751879699249,-181.27167980065389,-181.27212801187625
173.2330827067669,-181.27182182694455,-181.27224456018925
