r_nn,r_no,spline
1.4834170854271358,1.6472361809045222,-181.01097434705176
1.4834170854271358,1.6510050251256276,-181.00972222103726
1.4834170854271358,1.6547738693467333,-181.00851937688108
1.4834170854271358,1.6585427135678388,-181.0073668218262
1.4834170854271358,1.6623115577889442,-181.00626556311536
1.4834170854271358,1.6660804020100497,-181.00521660799143
1.4834170854271358,1.6698492462311552,-181.00422096369718
1.4834170854271358,1.6736180904522608,-181.00327963747563
1.4834170854271358,1.6773869346733663,-181.00239363656945
1.4834170854271358,1.681155778894472,-181.00156396822157
1.4834170854271358,1.6849246231155774,-181.00079163967482
1.4834170854271358,1.688693467336683,-181.000077658172
1.4834170854271358,1.6924623115577884,-180.99942303095605
1.4834170854271358,1.6962311557788938,-180.99882876526974
1.4834170854271358,1.6999999999999995,-180.99829586835588
1.4902010050251255,0.95,-180.93185278858704
1.4902010050251255,0.9537688442211055,-180.941558153688
1.4902010050251255,0.957537688442211,-180.95105817632276
1.4902010050251255,0.9613065326633166,-180.9603547332622
1.4902010050251255,0.965075376884422,-180.96944970127728
1.4902010050251255,0.9688442211055276,-180.97834495713875
1.4902010050251255,0.9726130653266332,-180.9870423776176
1.4902010050251255,0.9763819095477386,-180.99554383948487
1.4902010050251255,0.9801507537688442,-181.0038512195113
1.4902010050251255,0.9839195979899497,-181.0119663944678
1.4902010050251255,0.9876884422110552,-181.0198912411254
1.4902010050251255,0.9914572864321607,-181.02762763625486
1.4902010050251255,0.9952261306532663,-181.03517745662714
1.4902010050251255,0.9989949748743718,-181.0425425790132
1.4902010050251255,1.0027638190954773,-181.04972488018393
1.4902010050251255,1.0065326633165828,-181.05672623691015
1.4902010050251255,1.0103015075376884,-181.0635485259628
1.4902010050251255,1.014070351758794,-181.0701936241129
1.4902010050251255,1.0178391959798994,-181.0766634081312
1.4902010050251255,1.0216080402010048,-181.0829597547887
1.4902010050251255,1.0253768844221105,-181.08908454085628
1.4902010050251255,1.029145728643216,-181.09503964310483
1.4902010050251255,1.0329145728643214,-181.1008269383053
1.4902010050251255,1.036683417085427,-181.10644830322855
1.4902010050251255,1.0404522613065326,-181.11190561464548
1.4902010050251255,1.044221105527638,-181.11720074932703
1.4902010050251255,1.0479899497487437,-181.12233558404404
1.4902010050251255,1.0517587939698492,-181.12731199556757
1.4902010050251255,1.0555276381909546,-181.13213186066832
1.4902010050251255,1.05929648241206,-181.13679705611742
1.4902010050251255,1.0630653266331658,-181.14130945868558
1.4902010050251255,1.0668341708542712,-181.14567094514376
1.4902010050251255,1.0706030150753767,-181.14988339226292
1.4902010050251255,1.0743718592964824,-181.15394867681388
1.4902010050251255,1.0781407035175878,-181.1578686755677
1.4902010050251255,1.0819095477386933,-181.16164526529514
1.4902010050251255,1.085678391959799,-181.1652803227671
1.4902010050251255,1.0894472361809044,-181.16877572475462
1.4902010050251255,1.09321608040201,-181.17213334802847
1.4902010050251255,1.0969849246231154,-181.1753550693596
1.4902010050251255,1.100753768844221,-181.17844276551898
1.4902010050251255,1.1045226130653265,-181.18139831327736
1.4902010050251255,1.108291457286432,-181.18422358940578
1.4902010050251255,1.1120603015075377,-181.18692047067512
1.4902010050251255,1.1158291457286431,-181.18949083385635
1.4902010050251255,1.1195979899497486,-181.1919365557202
1.4902010050251255,1.123366834170854,-181.19425951303774
1.4902010050251255,1.1271356783919597,-181.1964615825798
1.4902010050251255,1.1309045226130652,-181.19854464111725
1.4902010050251255,1.1346733668341706,-181.2005105654211
1.4902010050251255,1.1384422110552763,-181.20236123226218
1.4902010050251255,1.1422110552763818,-181.20409851841137
1.4902010050251255,1.1459798994974872,-181.20572430063976
1.4902010050251255,1.1497487437185927,-181.20724045571797
1.4902010050251255,1.1535175879396984,-181.20864886041713
1.4902010050251255,1.1572864321608038,-181.20995139150807
1.4902010050251255,1.1610552763819093,-181.2111499257617
1.4902010050251255,1.164824120603015,-181.21224633994893
1.4902010050251255,1.1685929648241205,-181.2132425108406
1.4902010050251255,1.172361809045226,-181.21414031520766
1.4902010050251255,1.1761306532663314,-181.21494162982108
1.4902010050251255,1.179899497487437,-181.21564833145172
1.4902010050251255,1.1836683417085425,-181.21626229687047
1.4902010050251255,1.187437185929648,-181.21678540284825
1.4902010050251255,1.1912060301507537,-181.217219526156
1.4902010050251255,1.1949748743718591,-181.2175665435645
1.4902010050251255,1.1987437185929646,-181.21782833184477
1.4902010050251255,1.20251256281407,-181.21800676776772
1.4902010050251255,1.2062814070351757,-181.2181037281042
1.4902010050251255,1.2100502512562812,-181.21812108962513
1.4902010050251255,1.2138190954773866,-181.21806072910147
1.4902010050251255,1.2175879396984923,-181.21792452330405
1.4902010050251255,1.2213567839195978,-181.2177143490038
1.4902010050251255,1.2251256281407032,-181.2174320829717
1.4902010050251255,1.2288944723618087,-181.21707960197853
1.4902010050251255,1.2326633165829144,-181.21665878279526
1.4902010050251255,1.2364321608040199,-181.21617150219276
1.4902010050251255,1.2402010050251255,-181.215619636942
1.4902010050251255,1.243969849246231,-181.21500506381386
1.4902010050251255,1.2477386934673365,-181.21432965957916
1.4902010050251255,1.251507537688442,-181.2135952913842
1.4902010050251255,1.2552763819095474,-181.21280345221086
1.4902010050251255,1.259045226130653,-181.21195514898852
1.4902010050251255,1.2628140703517585,-181.2110513561632
1.4902010050251255,1.2665829145728642,-181.21009304818062
1.4902010050251255,1.2703517587939697,-181.2090811994868
1.4902010050251255,1.2741206030150751,-181.20801678452733
1.4902010050251255,1.2778894472361806,-181.20690077774822
1.4902010050251255,1.281658291457286,-181.20573415359522
1.4902010050251255,1.2854271356783917,-181.20451788651405
1.4902010050251255,1.2891959798994972,-181.20325295095077
1.4902010050251255,1.2929648241206029,-181.20194032135115
1.4902010050251255,1.2967336683417083,-181.20058097216094
1.4902010050251255,1.3005025125628138,-181.19917587782595
1.4902010050251255,1.3042713567839193,-181.1977260127921
1.4902010050251255,1.308040201005025,-181.19623235150522
1.4902010050251255,1.3118090452261304,-181.19469586841106
1.4902010050251255,1.3155778894472359,-181.19311753795554
1.4902010050251255,1.3193467336683415,-181.19149833458442
1.4902010050251255,1.323115577889447,-181.18983923274365
1.4902010050251255,1.3268844221105525,-181.18814120687892
1.4902010050251255,1.330653266331658,-181.1864052314361
1.4902010050251255,1.3344221105527636,-181.1846322808611
1.4902010050251255,1.338190954773869,-181.18282332959967
1.4902010050251255,1.3419597989949745,-181.1809793520977
1.4902010050251255,1.3457286432160802,-181.17910132280088
1.4902010050251255,1.3494974874371857,-181.17719021615517
1.4902010050251255,1.3532663316582911,-181.17524700660644
1.4902010050251255,1.3570351758793966,-181.17327266860048
1.4902010050251255,1.3608040201005023,-181.17126817658303
1.4902010050251255,1.3645728643216077,-181.16923450499993
1.4902010050251255,1.3683417085427132,-181.16717262829724
1.4902010050251255,1.3721105527638189,-181.1650835209206
1.4902010050251255,1.3758793969849243,-181.1629681573158
1.4902010050251255,1.3796482412060298,-181.16082751192877
1.4902010050251255,1.3834170854271353,-181.1586625592053
1.4902010050251255,1.387185929648241,-181.15647427359127
1.4902010050251255,1.3909547738693464,-181.15426362953244
1.4902010050251255,1.3947236180904519,-181.15203160147465
1.4902010050251255,1.3984924623115575,-181.14977916386377
1.4902010050251255,1.402261306532663,-181.14750729316668
1.4902010050251255,1.4060301507537685,-181.14521699609037
1.4902010050251255,1.409798994974874,-181.14290930262086
1.4902010050251255,1.4135678391959796,-181.1405852433431
1.4902010050251255,1.417336683417085,-181.13824584884188
1.4902010050251255,1.4211055276381908,-181.1358921497021
1.4902010050251255,1.4248743718592962,-181.1335251765086
1.4902010050251255,1.4286432160804017,-181.1311459598463
1.4902010050251255,1.4324120603015071,-181.12875553030003
1.4902010050251255,1.4361809045226126,-181.1263549184546
1.4902010050251255,1.4399497487437183,-181.12394515489487
1.4902010050251255,1.4437185929648237,-181.12152727020595
1.4902010050251255,1.4474874371859294,-181.11910229497238
1.4902010050251255,1.4512562814070349,-181.11667125977917
1.4902010050251255,1.4550251256281403,-181.1142351952112
1.4902010050251255,1.4587939698492458,-181.11179513185326
1.4902010050251255,1.4625628140703513,-181.1093521002903
1.4902010050251255,1.466331658291457,-181.10690713110708
1.4902010050251255,1.4701005025125624,-181.10446125488852
1.4902010050251255,1.473869346733668,-181.10201550221953
1.4902010050251255,1.4776381909547736,-181.09957090368488
1.4902010050251255,1.481407035175879,-181.0971284898696
1.4902010050251255,1.4851758793969845,-181.09468929135835
1.4902010050251255,1.48894472361809,-181.09225433873604
1.4902010050251255,1.4927135678391956,-181.08982466258763
1.4902010050251255,1.496482412060301,-181.08740129349795
1.4902010050251255,1.5002512562814068,-181.08498526205176
1.4902010050251255,1.5040201005025122,-181.0825775988341
1.4902010050251255,1.5077889447236177,-181.08017933442963
1.4902010050251255,1.5115577889447231,-181.07779149942343
1.4902010050251255,1.5153266331658286,-181.07541512440022
1.4902010050251255,1.5190954773869343,-181.07305123994493
1.4902010050251255,1.5228643216080398,-181.07070087664235
1.4902010050251255,1.5266331658291454,-181.06836506507744
1.4902010050251255,1.530402010050251,-181.06604483583496
1.4902010050251255,1.5341708542713564,-181.06374121949986
1.4902010050251255,1.5379396984924618,-181.0614552466569
1.4902010050251255,1.5417085427135673,-181.05918794789105
1.4902010050251255,1.545477386934673,-181.05694035378718
1.4902010050251255,1.5492462311557786,-181.0547134949301
1.4902010050251255,1.553015075376884,-181.05250840190465
1.4902010050251255,1.5567839195979896,-181.05032610529574
1.4902010050251255,1.560552763819095,-181.04816763568815
1.4902010050251255,1.5643216080402005,-181.04603402366692
1.4902010050251255,1.568090452261306,-181.0439262998168
1.4902010050251255,1.5718592964824116,-181.04184549472265
1.4902010050251255,1.5756281407035173,-181.0397926389693
1.4902010050251255,1.5793969849246228,-181.0377687631417
1.4902010050251255,1.5831658291457282,-181.03577489782467
1.4902010050251255,1.5869346733668337,-181.0338120736031
1.4902010050251255,1.5907035175879392,-181.03188132106177
1.4902010050251255,1.5944723618090448,-181.02998367078567
1.4902010050251255,1.5982412060301503,-181.02812015335957
1.4902010050251255,1.602010050251256,-181.02629179936838
1.4902010050251255,1.6057788944723614,-181.0244996393969
1.4902010050251255,1.609547738693467,-181.02274470403006
1.4902010050251255,1.6133165829145724,-181.0210280238527
1.4902010050251255,1.6170854271356778,-181.0193506294497
1.4902010050251255,1.6208542713567835,-181.0177135514059
1.4902010050251255,1.624623115577889,-181.0161178203062
1.4902010050251255,1.6283919597989946,-181.0145644667354
1.4902010050251255,1.6321608040201,-181.01305452127838
1.4902010050251255,1.6359296482412056,-181.01158901452013
1.4902010050251255,1.639698492462311,-181.01016897704534
1.4902010050251255,1.6434673366834165,-181.0087954394389
1.4902010050251255,1.6472361809045222,-181.00746943228583
1.4902010050251255,1.6510050251256276,-181.00619198617076
1.4902010050251255,1.6547738693467333,-181.00496413167872
1.4902010050251255,1.6585427135678388,-181.00378689939458
1.4902010050251255,1.6623115577889442,-181.0026613199031
1.4902010050251255,1.6660804020100497,-181.0015884237892
1.4902010050251255,1.6698492462311552,-181.00056924163766
1.4902010050251255,1.6736180904522608,-180.9996048040336
1.4902010050251255,1.6773869346733663,-180.99869614156154
1.4902010050251255,1.681155778894472,-180.9978442848066
1.4902010050251255,1.6849246231155774,-180.99705026435353
1.4902010050251255,1.688693467336683,-180.99631511078718
1.4902010050251255,1.6924623115577884,-180.99563985469254
1.4902010050251255,1.6962311557788938,-180.99502552665433
1.4902010050251255,1.6999999999999995,-180.9944731572575
1.4969849246231157,0.95,-180.92878374253695
1.4969849246231157,0.9537688442211055,-180.93846868082727
1.4969849246231157,0.957537688442211,-180.94794872605766
1.4969849246231157,0.9613065326633166,-180.9572257568447
1.4969849246231157,0.965075376884422,-180.9663016518049
1.4969849246231157,0.9688442211055276,-180.9751782895547
1.4969849246231157,0.9726130653266332,-180.98385754871046
1.4969849246231157,0.9763819095477386,-180.99234130788892
1.4969849246231157,0.9801507537688442,-181.0006314457063
1.4969849246231157,0.9839195979899497,-181.00872984077932
1.4969849246231157,0.9876884422110552,-181.01663837172427
1.4969849246231157,0.9914572864321607,-181.0243589171578
1.4969849246231157,0.9952261306532663,-181.0318933556963
1.4969849246231157,0.9989949748743718,-181.03924356595633
1.4969849246231157,1.0027638190954773,-181.04641142655424
1.4969849246231157,1.0065326633165828,-181.0533988161067
1.4969849246231157,1.0103015075376884,-181.0602076132301
1.4969849246231157,1.014070351758794,-181.06683969654085
1.4969849246231157,1.0178391959798994,-181.07329694465562
1.4969849246231157,1.0216080402010048,-181.0795812361908
1.4969849246231157,1.0253768844221105,-181.08569444976288
1.4969849246231157,1.029145728643216,-181.09163846398835
1.4969849246231157,1.0329145728643214,-181.09741515748362
1.4969849246231157,1.036683417085427,-181.10302640886528
1.4969849246231157,1.0404522613065326,-181.10847409674983
1.4969849246231157,1.044221105527638,-181.11376009975362
1.4969849246231157,1.0479899497487437,-181.11888629649332
1.4969849246231157,1.0517587939698492,-181.12385456558533
1.4969849246231157,1.0555276381909546,-181.1286667856461
1.4969849246231157,1.05929648241206,-181.13332483529211
1.4969849246231157,1.0630653266331658,-181.13783059314
1.4969849246231157,1.0668341708542712,-181.14218593780606
1.4969849246231157,1.0706030150753767,-181.14639274790693
1.4969849246231157,1.0743718592964824,-181.15045290205902
1.4969849246231157,1.0781407035175878,-181.15436827887882
1.4969849246231157,1.0819095477386933,-181.15814075698282
1.4969849246231157,1.085678391959799,-181.16177221498754
1.4969849246231157,1.0894472361809044,-181.16526453150942
1.4969849246231157,1.09321608040201,-181.16861958516503
1.4969849246231157,1.0969849246231154,-181.1718392545707
1.4969849246231157,1.100753768844221,-181.1749254183431
1.4969849246231157,1.1045226130653265,-181.17787995509855
1.4969849246231157,1.108291457286432,-181.18070474345365
1.4969849246231157,1.1120603015075377,-181.1834016620249
1.4969849246231157,1.1158291457286431,-181.18597258942873
1.4969849246231157,1.1195979899497486,-181.18841940428157
1.4969849246231157,1.123366834170854,-181.19074398520013
1.4969849246231157,1.1271356783919597,-181.1929482108006
1.4969849246231157,1.1309045226130652,-181.1950339596997
1.4969849246231157,1.1346733668341706,-181.1970031105138
1.4969849246231157,1.1384422110552763,-181.1988575418594
1.4969849246231157,1.1422110552763818,-181.20059913235303
1.4969849246231157,1.1459798994974872,-181.20222976061112
1.4969849246231157,1.1497487437185927,-181.20375130525025
1.4969849246231157,1.1535175879396984,-181.20516564488685
1.4969849246231157,1.1572864321608038,-181.2064746581374
1.4969849246231157,1.1610552763819093,-181.20768022361835
1.4969849246231157,1.164824120603015,-181.20878421994627
1.4969849246231157,1.1685929648241205,-181.20978852573757
1.4969849246231157,1.172361809045226,-181.2106950196088
1.4969849246231157,1.1761306532663314,-181.2115055801764
1.4969849246231157,1.179899497487437,-181.21222208605693
1.4969849246231157,1.1836683417085425,-181.21284641586684
1.4969849246231157,1.187437185929648,-181.21338044822252
1.4969849246231157,1.1912060301507537,-181.21382606174063
1.4969849246231157,1.1949748743718591,-181.2141851350375
1.4969849246231157,1.1987437185929646,-181.2144595467297
1.4969849246231157,1.20251256281407,-181.21465117543372
1.4969849246231157,1.2062814070351757,-181.21476189976602
1.4969849246231157,1.2100502512562812,-181.2147935983431
1.4969849246231157,1.2138190954773866,-181.21474814978143
1.4969849246231157,1.2175879396984923,-181.21462743269754
1.4969849246231157,1.2213567839195978,-181.21443332570792
1.4969849246231157,1.2251256281407032,-181.21416770742903
1.4969849246231157,1.2288944723618087,-181.21383245647738
1.4969849246231157,1.2326633165829144,-181.21342945146932
1.4969849246231157,1.2364321608040199,-181.21296057102148
1.4969849246231157,1.2402010050251255,-181.21242769375036
1.4969849246231157,1.243969849246231,-181.2118326982724
1.4969849246231157,1.2477386934673365,-181.21117746320405
1.4969849246231157,1.251507537688442,-181.2104638570287
1.4969849246231157,1.2552763819095474,-181.20969335430016
1.4969849246231157,1.259045226130653,-181.20886691784418
1.4969849246231157,1.2628140703517585,-181.20798547628706
1.4969849246231157,1.2665829145728642,-181.20704995825494
1.4969849246231157,1.2703517587939697,-181.20606129237393
1.4969849246231157,1.2741206030150751,-181.2050204072702
1.4969849246231157,1.2778894472361806,-181.2039282315699
1.4969849246231157,1.281658291457286,-181.20278569389916
1.4969849246231157,1.2854271356783917,-181.201593722884
1.4969849246231157,1.2891959798994972,-181.20035324715093
1.4969849246231157,1.2929648241206029,-181.19906519532594
1.4969849246231157,1.2967336683417083,-181.1977304960351
1.4969849246231157,1.3005025125628138,-181.19635007790455
1.4969849246231157,1.3042713567839193,-181.19492486956057
1.4969849246231157,1.308040201005025,-181.19345579962925
1.4969849246231157,1.3118090452261304,-181.19194379673675
1.4969849246231157,1.3155778894472359,-181.19038978950925
1.4969849246231157,1.3193467336683415,-181.1887947065728
1.4969849246231157,1.323115577889447,-181.18715947655375
1.4969849246231157,1.3268844221105525,-181.18548502807812
1.4969849246231157,1.330653266331658,-181.183772289772
1.4969849246231157,1.3344221105527636,-181.1820221902618
1.4969849246231157,1.338190954773869,-181.1802356581734
1.4969849246231157,1.3419597989949745,-181.17841362213312
1.4969849246231157,1.3457286432160802,-181.176557010767
1.4969849246231157,1.3494974874371857,-181.1746667527013
1.4969849246231157,1.3532663316582911,-181.17274377656213
1.4969849246231157,1.3570351758793966,-181.1707890109757
1.4969849246231157,1.3608040201005023,-181.16880338456804
1.4969849246231157,1.3645728643216077,-181.16678782596534
1.4969849246231157,1.3683417085427132,-181.16474326379387
1.4969849246231157,1.3721105527638189,-181.16267062667973
1.4969849246231157,1.3758793969849243,-181.16057084324905
1.4969849246231157,1.3796482412060298,-181.15844484212792
1.4969849246231157,1.3834170854271353,-181.1562935519426
1.4969849246231157,1.387185929648241,-181.15411790131932
1.4969849246231157,1.3909547738693464,-181.15191881888404
1.4969849246231157,1.3947236180904519,-181.14969723326297
1.4969849246231157,1.3984924623115575,-181.14745407308226
1.4969849246231157,1.402261306532663,-181.14519027143606
1.4969849246231157,1.4060301507537685,-181.14290682827115
1.4969849246231157,1.409798994974874,-181.14060479499764
1.4969849246231157,1.4135678391959796,-181.13828522434966
1.4969849246231157,1.417336683417085,-181.13594916906115
1.4969849246231157,1.4211055276381908,-181.13359768186615
1.4969849246231157,1.4248743718592962,-181.13123181549867
1.4969849246231157,1.4286432160804017,-181.12885262269282
1.4969849246231157,1.4324120603015071,-181.12646115618256
1.4969849246231157,1.4361809045226126,-181.12405846870195
1.4969849246231157,1.4399497487437183,-181.12164561298496
1.4969849246231157,1.4437185929648237,-181.11922364176564
1.4969849246231157,1.4474874371859294,-181.1167936077781
1.4969849246231157,1.4512562814070349,-181.11435656375622
1.4969849246231157,1.4550251256281403,-181.11191356243407
1.4969849246231157,1.4587939698492458,-181.1094656565458
1.4969849246231157,1.4625628140703513,-181.10701389882522
1.4969849246231157,1.466331658291457,-181.10455934200655
1.4969849246231157,1.4701005025125624,-181.10210303882363
1.4969849246231157,1.473869346733668,-181.09964604201065
1.4969849246231157,1.4776381909547736,-181.09718940430164
1.4969849246231157,1.481407035175879,-181.09473417843046
1.4969849246231157,1.4851758793969845,-181.0922814171313
1.4969849246231157,1.48894472361809,-181.08983217313803
1.4969849246231157,1.4927135678391956,-181.08738749918479
1.4969849246231157,1.496482412060301,-181.0849484480056
1.4969849246231157,1.5002512562814068,-181.0825160723344
1.4969849246231157,1.5040201005025122,-181.08009142490533
1.4969849246231157,1.5077889447236177,-181.0776755584524
1.4969849246231157,1.5115577889447231,-181.07526952570953
1.4969849246231157,1.5153266331658286,-181.07287437941082
1.4969849246231157,1.5190954773869343,-181.07049117229025
1.4969849246231157,1.5228643216080398,-181.06812095708193
1.4969849246231157,1.5266331658291454,-181.0657647865198
1.4969849246231157,1.530402010050251,-181.0634237133379
1.4969849246231157,1.5341708542713564,-181.0610987902703
1.4969849246231157,1.5379396984924618,-181.05879107005097
1.4969849246231157,1.5417085427135673,-181.05650160541398
1.4969849246231157,1.545477386934673,-181.05423144909338
1.4969849246231157,1.5492462311557786,-181.0519816538231
1.4969849246231157,1.553015075376884,-181.0497532723372
1.4969849246231157,1.5567839195979896,-181.04754735736978
1.4969849246231157,1.560552763819095,-181.04536496165477
1.4969849246231157,1.5643216080402005,-181.04320713792623
1.4969849246231157,1.568090452261306,-181.04107493891814
1.4969849246231157,1.5718592964824116,-181.03896941736465
1.4969849246231157,1.5756281407035173,-181.0368916259996
1.4969849246231157,1.5793969849246228,-181.03484261755722
1.4969849246231157,1.5831658291457282,-181.0328234447714
1.4969849246231157,1.5869346733668337,-181.03083516037617
1.4969849246231157,1.5907035175879392,-181.02887881710566
1.4969849246231157,1.5944723618090448,-181.02695546769374
1.4969849246231157,1.5982412060301503,-181.02506616487457
1.4969849246231157,1.602010050251256,-181.02321196138206
1.4969849246231157,1.6057788944723614,-181.0213939099503
1.4969849246231157,1.609547738693467,-181.0196130633134
1.4969849246231157,1.6133165829145724,-181.01787047420515
1.4969849246231157,1.6170854271356778,-181.01616719535977
1.4969849246231157,1.6208542713567835,-181.01450427951121
1.4969849246231157,1.624623115577889,-181.01288277939358
1.4969849246231157,1.6283919597989946,-181.01130374774078
1.4969849246231157,1.6321608040201,-181.00976823728695
1.4969849246231157,1.6359296482412056,-181.008277300766
1.4969849246231157,1.639698492462311,-181.00683199091205
1.4969849246231157,1.6434673366834165,-181.00543336045908
1.4969849246231157,1.6472361809045222,-181.00408246214116
1.4969849246231157,1.6510050251256276,-181.00278034869223
1.4969849246231157,1.6547738693467333,-181.00152807284633
1.4969849246231157,1.6585427135678388,-181.0003266873376
1.4969849246231157,1.6623115577889442,-180.99917724489998
1.4969849246231157,1.6660804020100497,-180.9980807982674
1.4969849246231157,1.6698492462311552,-180.99703840017406
1.4969849246231157,1.6736180904522608,-180.9960511033539
1.4969849246231157,1.6773869346733663,-180.99511996054093
1.4969849246231157,1.681155778894472,-180.99424602446922
1.4969849246231157,1.6849246231155774,-180.9934303478728
1.4969849246231157,1.688693467336683,-180.9926739834856
1.4969849246231157,1.6924623115577884,-180.9919779840417
1.4969849246231157,1.6962311557788938,-180.99134340227522
1.4969849246231157,1.6999999999999995,-180.99077129092007
1.5037688442211055,0.95,-180.92576992306886
1.5037688442211055,0.9537688442211055,-180.93543258424398
1.5037688442211055,0.957537688442211,-180.94489077449754
1.5037688442211055,0.9613065326633166,-180.95414637567947
1.5037688442211055,0.965075376884422,-180.96320126963974
1.5037688442211055,0.9688442211055276,-180.97205733822807
1.5037688442211055,0.9726130653266332,-180.98071646329439
1.5037688442211055,0.9763819095477386,-180.98918052668884
1.5037688442211055,0.9801507537688442,-180.997451410261
1.5037688442211055,0.9839195979899497,-181.00553099586088
1.5037688442211055,0.9876884422110552,-181.01342116533843
1.5037688442211055,0.9914572864321607,-181.02112380054353
1.5037688442211055,0.9952261306532663,-181.0286407833259
1.5037688442211055,0.9989949748743718,-181.0359739955357
1.5037688442211055,1.0027638190954773,-181.0431253190227
1.5037688442211055,1.0065326633165828,-181.05009663563678
1.5037688442211055,1.0103015075376884,-181.05688982722782
1.5037688442211055,1.014070351758794,-181.06350677564578
1.5037688442211055,1.0178391959798994,-181.0699493627405
1.5037688442211055,1.0216080402010048,-181.07621947036196
1.5037688442211055,1.0253768844221105,-181.08231898035996
1.5037688442211055,1.029145728643216,-181.0882497745844
1.5037688442211055,1.0329145728643214,-181.0940137348852
1.5037688442211055,1.036683417085427,-181.09961274311232
1.5037688442211055,1.0404522613065326,-181.10504868111548
1.5037688442211055,1.044221105527638,-181.11032343074476
1.5037688442211055,1.0479899497487437,-181.11543887384994
1.5037688442211055,1.0517587939698492,-181.120396892281
1.5037688442211055,1.0555276381909546,-181.12519936788775
1.5037688442211055,1.05929648241206,-181.1298481825201
1.5037688442211055,1.0630653266331658,-181.13434521802805
1.5037688442211055,1.0668341708542712,-181.13869235626134
1.5037688442211055,1.0706030150753767,-181.14289147907007
1.5037688442211055,1.0743718592964824,-181.14694446830387
1.5037688442211055,1.0781407035175878,-181.15085320581278
1.5037688442211055,1.0819095477386933,-181.1546195734467
1.5037688442211055,1.085678391959799,-181.1582454530555
1.5037688442211055,1.0894472361809044,-181.16173272648908
1.5037688442211055,1.09321608040201,-181.16508327559734
1.5037688442211055,1.0969849246231154,-181.16829898223014
1.5037688442211055,1.100753768844221,-181.17138172823752
1.5037688442211055,1.1045226130653265,-181.17433339546912
1.5037688442211055,1.108291457286432,-181.17715586577495
1.5037688442211055,1.1120603015075377,-181.17985102100508
1.5037688442211055,1.1158291457286431,-181.1824207430092
1.5037688442211055,1.1195979899497486,-181.1848669136372
1.5037688442211055,1.123366834170854,-181.18719141473903
1.5037688442211055,1.1271356783919597,-181.1893961281646
1.5037688442211055,1.1309045226130652,-181.19148293576387
1.5037688442211055,1.1346733668341706,-181.1934537193866
1.5037688442211055,1.1384422110552763,-181.19531036088267
1.5037688442211055,1.1422110552763818,-181.19705474210218
1.5037688442211055,1.1459798994974872,-181.1986887448948
1.5037688442211055,1.1497487437185927,-181.20021425111062
1.5037688442211055,1.1535175879396984,-181.20163314259932
1.5037688442211055,1.1572864321608038,-181.20294730121103
1.5037688442211055,1.1610552763819093,-181.2041586087954
1.5037688442211055,1.164824120603015,-181.20526894720248
1.5037688442211055,1.1685929648241205,-181.2062801982821
1.5037688442211055,1.172361809045226,-181.20719424388415
1.5037688442211055,1.1761306532663314,-181.20801296585861
1.5037688442211055,1.179899497487437,-181.20873824605536
1.5037688442211055,1.1836683417085425,-181.20937196632423
1.5037688442211055,1.187437185929648,-181.20991600851505
1.5037688442211055,1.1912060301507537,-181.21037225447796
1.5037688442211055,1.1949748743718591,-181.21074258606262
1.5037688442211055,1.1987437185929646,-181.21102888511902
1.5037688442211055,1.20251256281407,-181.21123303349705
1.5037688442211055,1.2062814070351757,-181.21135691304653
1.5037688442211055,1.2100502512562812,-181.21140240561743
1.5037688442211055,1.2138190954773866,-181.2113713930597
1.5037688442211055,1.2175879396984923,-181.21126575722317
1.5037688442211055,1.2213567839195978,-181.21108737995766
1.5037688442211055,1.2251256281407032,-181.21083814311322
1.5037688442211055,1.2288944723618087,-181.21051992853967
1.5037688442211055,1.2326633165829144,-181.21013461808684
1.5037688442211055,1.2364321608040199,-181.20968409360466
1.5037688442211055,1.2402010050251255,-181.20917023694312
1.5037688442211055,1.243969849246231,-181.20859492995197
1.5037688442211055,1.2477386934673365,-181.20796005448122
1.5037688442211055,1.251507537688442,-181.20726748170742
1.5037688442211055,1.2552763819095474,-181.2065186678843
1.5037688442211055,1.259045226130653,-181.2057145302654
1.5037688442211055,1.2628140703517585,-181.20485595008245
1.5037688442211055,1.2665829145728642,-181.20394380856695
1.5037688442211055,1.2703517587939697,-181.20297898695054
1.5037688442211055,1.2741206030150751,-181.20196236646476
1.5037688442211055,1.2778894472361806,-181.20089482834106
1.5037688442211055,1.281658291457286,-181.1997772538112
1.5037688442211055,1.2854271356783917,-181.1986105241064
1.5037688442211055,1.2891959798994972,-181.1973955204586
1.5037688442211055,1.2929648241206029,-181.1961331240992
1.5037688442211055,1.2967336683417083,-181.19482421625963
1.5037688442211055,1.3005025125628138,-181.1934696781715
1.5037688442211055,1.3042713567839193,-181.19207039106655
1.5037688442211055,1.308040201005025,-181.19062723617625
1.5037688442211055,1.3118090452261304,-181.18914109473204
1.5037688442211055,1.3155778894472359,-181.1876128479656
1.5037688442211055,1.3193467336683415,-181.18604337710838
1.5037688442211055,1.323115577889447,-181.18443356339202
1.5037688442211055,1.3268844221105525,-181.18278428804805
1.5037688442211055,1.330653266331658,-181.18109643230807
1.5037688442211055,1.3344221105527636,-181.1793708774036
1.5037688442211055,1.338190954773869,-181.17760850456622
1.5037688442211055,1.3419597989949745,-181.17581019502742
1.5037688442211055,1.3457286432160802,-181.1739768300188
1.5037688442211055,1.3494974874371857,-181.172109290772
1.5037688442211055,1.3532663316582911,-181.17020845851843
