distance,spline,linear
1.4568210262828534,-107.56303689662933,-107.56415529779538
1.4588235294117644,-107.56224911604426,-107.56340901116546
1.4608260325406757,-107.56146172992032,-107.56266272453554
1.462828535669587,-107.56067479119633,-107.56191643790564
1.464831038798498,-107.55988835281111,-107.56117015127572
1.466833541927409,-107.55910246770353,-107.5604238646458
1.4688360450563203,-107.55831718881235,-107.5596775780159
1.4708385481852315,-107.55753256907649,-107.55893129138597
1.4728410513141426,-107.55674866143472,-107.55818500475606
1.4748435544430536,-107.55596551882591,-107.55743871812615
1.4768460575719649,-107.55518319418888,-107.55669243149623
1.4788485607008761,-107.55440174046247,-107.55594614486633
1.4808510638297872,-107.55362121058552,-107.5551998582364
1.4828535669586982,-107.55284165749684,-107.55445357160649
1.4848560700876092,-107.55206313413528,-107.55370728497658
1.4868585732165205,-107.55128569343968,-107.55296099834666
1.4888610763454317,-107.55050938834886,-107.55221471171674
1.4908635794743428,-107.54973427180167,-107.55146842508684
1.4928660826032538,-107.54896039673693,-107.55072213845692
1.494868585732165,-107.5481878160935,-107.54997585182701
1.4968710888610763,-107.54741658281016,-107.5492295651971
1.4988735919899874,-107.54664674982578,-107.54848327856718
1.5008760951188984,-107.54587837007921,-107.54773699193727
1.5028785982478094,-107.54511149650925,-107.54699070530735
1.5048811013767207,-107.54434618205477,-107.54624441867743
1.506883604505632,-107.54358247965457,-107.54549813204753
1.508886107634543,-107.54282044224749,-107.54475184541761
1.510888610763454,-107.54206012277238,-107.5440055587877
1.5128911138923653,-107.54130157416807,-107.54325927215778
1.5148936170212766,-107.54054484937338,-107.54251298552786
1.5168961201501876,-107.53979000132716,-107.54176669889796
1.5188986232790986,-107.53903708296824,-107.54102041226804
1.52090112640801,-107.53828614723543,-107.54027412563812
1.5229036295369212,-107.5375372470676,-107.53952783900822
1.5249061326658322,-107.53679043540357,-107.5387815523783
1.5269086357947432,-107.53604576518218,-107.53803526574838
1.5289111389236543,-107.53530328934224,-107.53728897911847
1.5309136420525655,-107.53456306082262,-107.53654269248855
1.5329161451814768,-107.53382513256211,-107.53579640585865
1.5349186483103878,-107.5330895574996,-107.53505011922873
1.5369211514392989,-107.53235638857389,-107.53430383259881
1.5389236545682101,-107.5316256787238,-107.5335575459689
1.5409261576971214,-107.53089748088819,-107.53281125933898
1.5429286608260324,-107.53017184800589,-107.53206497270907
1.5449311639549435,-107.5294488330157,-107.53131868607916
1.5469336670838545,-107.52872848885652,-107.53057239944924
1.5489361702127658,-107.52801086846715,-107.52982611281934
1.550938673341677,-107.5272960247864,-107.52907982618942
1.552941176470588,-107.52658401075313,-107.5283335395595
1.554943679599499,-107.52587487930619,-107.52758725292959
1.5569461827284103,-107.52516868338435,-107.52684096629967
1.5589486858573216,-107.52446547592652,-107.52609467966975
1.5609511889862326,-107.52376530987151,-107.52534839303985
1.5629536921151437,-107.52306823815812,-107.52460210640993
1.564956195244055,-107.52237431372521,-107.52385581978002
1.5669586983729662,-107.52168358951164,-107.5231095331501
1.5689612015018772,-107.5209961184562,-107.52236324652019
1.5709637046307883,-107.52031195349772,-107.52161695989028
1.5729662077596993,-107.5196311475751,-107.52087067326036
1.5749687108886106,-107.5189537536271,-107.52012438663044
1.5769712140175218,-107.5182798245926,-107.51937810000054
1.5789737171464329,-107.5176094134104,-107.51863181337062
1.580976220275344,-107.51694257301936,-107.5178855267407
1.5829787234042552,-107.51627935635831,-107.5171392401108
