r_nn,r_no,polynomial
1.4766331658291458,1.639698492462311,-181.0423526670421
1.4766331658291458,1.6434673366834165,-181.04108655738276
1.4766331658291458,1.6472361809045222,-181.03983284746084
1.4766331658291458,1.6510050251256276,-181.03859122656868
1.4766331658291458,1.6547738693467333,-181.03736136638307
1.4766331658291458,1.6585427135678388,-181.03614292096518
1.4766331658291458,1.6623115577889442,-181.03493552676036
1.4766331658291458,1.6660804020100497,-181.03373880259858
1.4766331658291458,1.6698492462311552,-181.032552349694
1.4766331658291458,1.6736180904522608,-181.03137575164527
1.4766331658291458,1.6773869346733663,-181.0302085744353
1.4766331658291458,1.681155778894472,-181.0290503664315
1.4766331658291458,1.6849246231155774,-181.02790065838553
1.4766331658291458,1.688693467336683,-181.02675896343342
1.4766331658291458,1.6924623115577884,-181.0256247770957
1.4766331658291458,1.6962311557788938,-181.0244975772772
1.4766331658291458,1.6999999999999995,-181.02337682426702
1.4834170854271358,0.95,-180.9515640848182
1.4834170854271358,0.9537688442211055,-180.9610899616908
1.4834170854271358,0.957537688442211,-180.9703884007405
1.4834170854271358,0.9613065326633166,-180.97946231535803
1.4834170854271358,0.965075376884422,-180.98831460131854
1.4834170854271358,0.9688442211055276,-180.9969481367815
1.4834170854271358,0.9726130653266332,-181.0053657822909
1.4834170854271358,0.9763819095477386,-181.013570380775
1.4834170854271358,0.9801507537688442,-181.02156475754634
1.4834170854271358,0.9839195979899497,-181.02935172030197
1.4834170854271358,0.9876884422110552,-181.03693405912338
1.4834170854271358,0.9914572864321607,-181.04431454647622
1.4834170854271358,0.9952261306532663,-181.05149593721055
1.4834170854271358,0.9989949748743718,-181.05848096856104
1.4834170854271358,1.0027638190954773,-181.06527236014645
1.4834170854271358,1.0065326633165828,-181.07187281396997
1.4834170854271358,1.0103015075376884,-181.07828501441932
1.4834170854271358,1.014070351758794,-181.0845116282664
1.4834170854271358,1.0178391959798994,-181.0905553046675
1.4834170854271358,1.0216080402010048,-181.09641867516356
1.4834170854271358,1.0253768844221105,-181.1021043536795
1.4834170854271358,1.029145728643216,-181.10761493652484
1.4834170854271358,1.0329145728643214,-181.11295300239325
1.4834170854271358,1.036683417085427,-181.11812111236324
1.4834170854271358,1.0404522613065326,-181.12312180989719
1.4834170854271358,1.044221105527638,-181.12795762084207
1.4834170854271358,1.0479899497487437,-181.13263105342924
1.4834170854271358,1.0517587939698492,-181.1371445982744
1.4834170854271358,1.0555276381909546,-181.14150072837754
1.4834170854271358,1.05929648241206,-181.14570189912314
1.4834170854271358,1.0630653266331658,-181.14975054828002
1.4834170854271358,1.0668341708542712,-181.15364909600135
1.4834170854271358,1.0706030150753767,-181.15739994482465
1.4834170854271358,1.0743718592964824,-181.16100547967181
1.4834170854271358,1.0781407035175878,-181.16446806784924
1.4834170854271358,1.0819095477386933,-181.16779005904752
1.4834170854271358,1.085678391959799,-181.17097378534166
1.4834170854271358,1.0894472361809044,-181.1740215611911
1.4834170854271358,1.09321608040201,-181.17693568343967
1.4834170854271358,1.0969849246231154,-181.1797184313154
1.4834170854271358,1.100753768844221,-181.1823720664308
1.4834170854271358,1.1045226130653265,-181.1848988327829
1.4834170854271358,1.108291457286432,-181.18730095675286
1.4834170854271358,1.1120603015075377,-181.1895806471063
1.4834170854271358,1.1158291457286431,-181.19174009499332
1.4834170854271358,1.1195979899497486,-181.19378147394823
1.4834170854271358,1.123366834170854,-181.1957069398897
1.4834170854271358,1.1271356783919597,-181.19751863112094
1.4834170854271358,1.1309045226130652,-181.19921866832948
1.4834170854271358,1.1346733668341706,-181.20080915458706
1.4834170854271358,1.1384422110552763,-181.20229217534984
1.4834170854271358,1.1422110552763818,-181.20366979845875
1.4834170854271358,1.1459798994974872,-181.20494407413844
1.4834170854271358,1.1497487437185927,-181.2061170349984
1.4834170854271358,1.1535175879396984,-181.20719069603228
1.4834170854271358,1.1572864321608038,-181.20816705461826
1.4834170854271358,1.1610552763819093,-181.20904809051868
1.4834170854271358,1.164824120603015,-181.20983576588043
1.4834170854271358,1.1685929648241205,-181.21053202523467
1.4834170854271358,1.172361809045226,-181.21113879549705
1.4834170854271358,1.1761306532663314,-181.2116579859675
1.4834170854271358,1.179899497487437,-181.21209148833023
1.4834170854271358,1.1836683417085425,-181.212441176654
1.4834170854271358,1.187437185929648,-181.2127089073919
1.4834170854271358,1.1912060301507537,-181.21289651938127
1.4834170854271358,1.1949748743718591,-181.21300583384394
1.4834170854271358,1.1987437185929646,-181.21303865438614
1.4834170854271358,1.20251256281407,-181.21299676699832
1.4834170854271358,1.2062814070351757,-181.21288194005535
1.4834170854271358,1.2100502512562812,-181.2126959243168
1.4834170854271358,1.2138190954773866,-181.21244045292596
1.4834170854271358,1.2175879396984923,-181.21211724141102
1.4834170854271358,1.2213567839195978,-181.2117279876845
1.4834170854271358,1.2251256281407032,-181.21127437204288
1.4834170854271358,1.2288944723618087,-181.2107580571675
1.4834170854271358,1.2326633165829144,-181.21018068812384
1.4834170854271358,1.2364321608040199,-181.20954389236184
1.4834170854271358,1.2402010050251255,-181.2088492797155
1.4834170854271358,1.243969849246231,-181.20809844240375
1.4834170854271358,1.2477386934673365,-181.20729295502946
1.4834170854271358,1.251507537688442,-181.20643437457994
1.4834170854271358,1.2552763819095474,-181.20552424042702
1.4834170854271358,1.259045226130653,-181.20456407432678
1.4834170854271358,1.2628140703517585,-181.2035553804197
1.4834170854271358,1.2665829145728642,-181.20249964523055
1.4834170854271358,1.2703517587939697,-181.20139833766865
1.4834170854271358,1.2741206030150751,-181.20025290902757
1.4834170854271358,1.2778894472361806,-181.19906479298527
1.4834170854271358,1.281658291457286,-181.19783540560414
1.4834170854271358,1.2854271356783917,-181.19656614533076
1.4834170854271358,1.2891959798994972,-181.19525839299624
1.4834170854271358,1.2929648241206029,-181.19391351181616
1.4834170854271358,1.2967336683417083,-181.19253284739023
1.4834170854271358,1.3005025125628138,-181.1911177277027
1.4834170854271358,1.3042713567839193,-181.18966946312207
1.4834170854271358,1.308040201005025,-181.18818934640123
1.4834170854271358,1.3118090452261304,-181.1866786526776
1.4834170854271358,1.3155778894472359,-181.18513863947288
1.4834170854271358,1.3193467336683415,-181.18357054669298
1.4834170854271358,1.323115577889447,-181.18197559662846
1.4834170854271358,1.3268844221105525,-181.18035499395396
1.4834170854271358,1.330653266331658,-181.1787099257288
1.4834170854271358,1.3344221105527636,-181.17704156139632
1.4834170854271358,1.338190954773869,-181.17535105278463
1.4834170854271358,1.3419597989949745,-181.17363953410594
1.4834170854271358,1.3457286432160802,-181.17190812195685
1.4834170854271358,1.3494974874371857,-181.17015791531833
1.4834170854271358,1.3532663316582911,-181.16838999555597
1.4834170854271358,1.3570351758793966,-181.16660542641927
1.4834170854271358,1.3608040201005023,-181.16480525404253
1.4834170854271358,1.3645728643216077,-181.16299050694423
1.4834170854271358,1.3683417085427132,-181.16116219602722
1.4834170854271358,1.3721105527638189,-181.15932131457873
1.4834170854271358,1.3758793969849243,-181.15746883827043
1.4834170854271358,1.3796482412060298,-181.1556057251583
1.4834170854271358,1.3834170854271353,-181.1537329156826
1.4834170854271358,1.387185929648241,-181.15185133266823
1.4834170854271358,1.3909547738693464,-181.14996188132412
1.4834170854271358,1.3947236180904519,-181.1480654492439
1.4834170854271358,1.3984924623115575,-181.1461629064052
1.4834170854271358,1.402261306532663,-181.1442551051705
1.4834170854271358,1.4060301507537685,-181.1423428802862
1.4834170854271358,1.409798994974874,-181.14042704888337
1.4834170854271358,1.4135678391959796,-181.13850841047716
1.4834170854271358,1.417336683417085,-181.13658774696745
1.4834170854271358,1.4211055276381908,-181.13466582263825
1.4834170854271358,1.4248743718592962,-181.13274338415803
1.4834170854271358,1.4286432160804017,-181.13082116057953
1.4834170854271358,1.4324120603015071,-181.12889986334005
1.4834170854271358,1.4361809045226126,-181.12698018626102
1.4834170854271358,1.4399497487437183,-181.1250628055484
1.4834170854271358,1.4437185929648237,-181.12314837979255
1.4834170854271358,1.4474874371859294,-181.12123754996813
1.4834170854271358,1.4512562814070349,-181.11933093943412
1.4834170854271358,1.4550251256281403,-181.1174291539339
1.4834170854271358,1.4587939698492458,-181.11553278159545
1.4834170854271358,1.4625628140703513,-181.11364239293067
1.4834170854271358,1.466331658291457,-181.11175854083632
1.4834170854271358,1.4701005025125624,-181.10988176059308
1.4834170854271358,1.473869346733668,-181.10801256986642
1.4834170854271358,1.4776381909547736,-181.10615146870578
1.4834170854271358,1.481407035175879,-181.10429893954534
1.4834170854271358,1.4851758793969845,-181.1024554472034
1.4834170854271358,1.48894472361809,-181.10062143888277
1.4834170854271358,1.4927135678391956,-181.09879734417044
1.4834170854271358,1.496482412060301,-181.09698357503805
1.4834170854271358,1.5002512562814068,-181.0951805258414
1.4834170854271358,1.5040201005025122,-181.0933885733208
1.4834170854271358,1.5077889447236177,-181.09160807660072
1.4834170854271358,1.5115577889447231,-181.08983937719023
1.4834170854271358,1.5153266331658286,-181.0880827989827
1.4834170854271358,1.5190954773869343,-181.08633864825583
1.4834170854271358,1.5228643216080398,-181.0846072136717
1.4834170854271358,1.5266331658291454,-181.08288876627677
1.4834170854271358,1.530402010050251,-181.08118355950185
1.4834170854271358,1.5341708542713564,-181.07949182916227
1.4834170854271358,1.5379396984924618,-181.07781379345755
1.4834170854271358,1.5417085427135673,-181.0761496529715
1.4834170854271358,1.545477386934673,-181.07449959067264
1.4834170854271358,1.5492462311557786,-181.07286377191355
1.4834170854271358,1.553015075376884,-181.07124234443137
1.4834170854271358,1.5567839195979896,-181.06963543834743
1.4834170854271358,1.560552763819095,-181.06804316616766
1.4834170854271358,1.5643216080402005,-181.06646562278215
1.4834170854271358,1.568090452261306,-181.06490288546544
1.4834170854271358,1.5718592964824116,-181.06335501387647
1.4834170854271358,1.5756281407035173,-181.0618220500586
1.4834170854271358,1.5793969849246228,-181.06030401843935
1.4834170854271358,1.5831658291457282,-181.05880092583095
1.4834170854271358,1.5869346733668337,-181.05731276142959
1.4834170854271358,1.5907035175879392,-181.0558394968162
1.4834170854271358,1.5944723618090448,-181.0543810859558
1.4834170854271358,1.5982412060301503,-181.0529374651981
1.4834170854271358,1.602010050251256,-181.05150855327685
1.4834170854271358,1.6057788944723614,-181.0500942513103
1.4834170854271358,1.609547738693467,-181.04869444280112
1.4834170854271358,1.6133165829145724,-181.04730899363634
1.4834170854271358,1.6170854271356778,-181.04593775208727
1.4834170854271358,1.6208542713567835,-181.04458054880973
1.4834170854271358,1.624623115577889,-181.04323719684376
1.4834170854271358,1.6283919597989946,-181.0419074916139
1.4834170854271358,1.6321608040201,-181.04059121092902
1.4834170854271358,1.6359296482412056,-181.03928811498224
1.4834170854271358,1.639698492462311,-181.03799794635134
1.4834170854271358,1.6434673366834165,-181.03672042999816
1.4834170854271358,1.6472361809045222,-181.0354552732691
1.4834170854271358,1.6510050251256276,-181.0342021658948
1.4834170854271358,1.6547738693467333,-181.03296077999047
1.4834170854271358,1.6585427135678388,-181.03173077005547
1.4834170854271358,1.6623115577889442,-181.03051177297374
1.4834170854271358,1.6660804020100497,-181.02930340801328
1.4834170854271358,1.6698492462311552,-181.02810527682686
1.4834170854271358,1.6736180904522608,-181.02691696345133
1.4834170854271358,1.6773869346733663,-181.02573803430798
1.4834170854271358,1.681155778894472,-181.02456803820263
1.4834170854271358,1.6849246231155774,-181.0234065063252
1.4834170854271358,1.688693467336683,-181.02225295225014
1.4834170854271358,1.6924623115577884,-181.0211068719363
1.4834170854271358,1.6962311557788938,-181.01996774372685
1.4834170854271358,1.6999999999999995,-181.0188350283492
1.4902010050251255,0.95,-180.94817010843178
1.4902010050251255,0.9537688442211055,-180.95769921005243
1.4902010050251255,0.957537688442211,-180.96700075506737
1.4902010050251255,0.9613065326633166,-180.9760776573057
1.4902010050251255,0.965075376884422,-180.98493281298096
1.4902010050251255,0.9688442211055276,-180.9935691006909
1.4902010050251255,0.9726130653266332,-181.00198938141793
1.4902010050251255,0.9763819095477386,-181.01019649852867
1.4902010050251255,0.9801507537688442,-181.0181932777739
1.4902010050251255,0.9839195979899497,-181.02598252728922
1.4902010050251255,0.9876884422110552,-181.03356703759425
1.4902010050251255,0.9914572864321607,-181.04094958159303
1.4902010050251255,0.9952261306532663,-181.04813291457407
1.4902010050251255,0.9989949748743718,-181.05511977421028
1.4902010050251255,1.0027638190954773,-181.06191288055882
1.4902010050251255,1.0065326633165828,-181.06851493606126
1.4902010050251255,1.0103015075376884,-181.07492862554358
1.4902010050251255,1.014070351758794,-181.08115661621608
1.4902010050251255,1.0178391959798994,-181.0872015576735
1.4902010050251255,1.0216080402010048,-181.0930660818949
1.4902010050251255,1.0253768844221105,-181.09875280324363
1.4902010050251255,1.029145728643216,-181.1042643184676
1.4902010050251255,1.0329145728643214,-181.109603206699
1.4902010050251255,1.036683417085427,-181.11477202945434
1.4902010050251255,1.0404522613065326,-181.11977333063456
1.4902010050251255,1.044221105527638,-181.12460963652495
1.4902010050251255,1.0479899497487437,-181.1292834557952
1.4902010050251255,1.0517587939698492,-181.1337972794993
1.4902010050251255,1.0555276381909546,-181.13815358107567
1.4902010050251255,1.05929648241206,-181.14235481634717
1.4902010050251255,1.0630653266331658,-181.1464034235208
1.4902010050251255,1.0668341708542712,-181.1503018231883
1.4902010050251255,1.0706030150753767,-181.15405241832536
1.4902010050251255,1.0743718592964824,-181.15765759429235
1.4902010050251255,1.0781407035175878,-181.16111971883387
1.4902010050251255,1.0819095477386933,-181.16444114207897
1.4902010050251255,1.085678391959799,-181.16762419654097
1.4902010050251255,1.0894472361809044,-181.17067119711766
1.4902010050251255,1.09321608040201,-181.17358444109115
1.4902010050251255,1.0969849246231154,-181.17636620812794
1.4902010050251255,1.100753768844221,-181.1790187602789
1.4902010050251255,1.1045226130653265,-181.18154434197925
1.4902010050251255,1.108291457286432,-181.1839451800486
1.4902010050251255,1.1120603015075377,-181.18622348369098
1.4902010050251255,1.1158291457286431,-181.18838144449464
1.4902010050251255,1.1195979899497486,-181.1904212364324
1.4902010050251255,1.123366834170854,-181.1923450158613
1.4902010050251255,1.1271356783919597,-181.1941549215228
1.4902010050251255,1.1309045226130652,-181.19585307454273
1.4902010050251255,1.1346733668341706,-181.19744157843132
1.4902010050251255,1.1384422110552763,-181.19892251908308
1.4902010050251255,1.1422110552763818,-181.2002979647771
1.4902010050251255,1.1459798994974872,-181.20156996617658
1.4902010050251255,1.1497487437185927,-181.2027405563292
1.4902010050251255,1.1535175879396984,-181.2038117506671
1.4902010050251255,1.1572864321608038,-181.20478554700665
1.4902010050251255,1.1610552763819093,-181.20566392554875
1.4902010050251255,1.164824120603015,-181.20644884887844
1.4902010050251255,1.1685929648241205,-181.20714226196532
1.4902010050251255,1.172361809045226,-181.2077460921634
1.4902010050251255,1.1761306532663314,-181.2082622492109
1.4902010050251255,1.179899497487437,-181.20869262523038
1.4902010050251255,1.1836683417085425,-181.20903909472906
1.4902010050251255,1.187437185929648,-181.20930351459822
1.4902010050251255,1.1912060301507537,-181.2094877241136
1.4902010050251255,1.1949748743718591,-181.20959354493544
1.4902010050251255,1.1987437185929646,-181.2096227811082
1.4902010050251255,1.20251256281407,-181.2095772190608
1.4902010050251255,1.2062814070351757,-181.20945862760644
1.4902010050251255,1.2100502512562812,-181.20926875794288
1.4902010050251255,1.2138190954773866,-181.20900934365199
1.4902010050251255,1.2175879396984923,-181.2086821007002
1.4902010050251255,1.2213567839195978,-181.2082887274383
1.4902010050251255,1.2251256281407032,-181.20783090460125
1.4902010050251255,1.2288944723618087,-181.20731029530867
1.4902010050251255,1.2326633165829144,-181.20672854506438
1.4902010050251255,1.2364321608040199,-181.20608728175665
1.4902010050251255,1.2402010050251255,-181.20538811565797
1.4902010050251255,1.243969849246231,-181.20463263942543
1.4902010050251255,1.2477386934673365,-181.20382242810027
1.4902010050251255,1.251507537688442,-181.20295903910826
1.4902010050251255,1.2552763819095474,-181.20204401225953
1.4902010050251255,1.259045226130653,-181.20107886974844
1.4902010050251255,1.2628140703517585,-181.20006511615395
1.4902010050251255,1.2665829145728642,-181.1990042384391
1.4902010050251255,1.2703517587939697,-181.19789770595153
1.4902010050251255,1.2741206030150751,-181.1967469704232
1.4902010050251255,1.2778894472361806,-181.19555346597036
1.4902010050251255,1.281658291457286,-181.19431860909376
1.4902010050251255,1.2854271356783917,-181.1930437986785
1.4902010050251255,1.2891959798994972,-181.19173041599382
1.4902010050251255,1.2929648241206029,-181.1903798246937
1.4902010050251255,1.2967336683417083,-181.18899337081626
1.4902010050251255,1.3005025125628138,-181.187572382784
1.4902010050251255,1.3042713567839193,-181.18611817140382
1.4902010050251255,1.308040201005025,-181.18463202986703
1.4902010050251255,1.3118090452261304,-181.1831152337493
1.4902010050251255,1.3155778894472359,-181.18156904101065
1.4902010050251255,1.3193467336683415,-181.17999469199546
1.4902010050251255,1.323115577889447,-181.1783934094325
1.4902010050251255,1.3268844221105525,-181.1767663984349
1.4902010050251255,1.330653266331658,-181.17511484650018
1.4902010050251255,1.3344221105527636,-181.17343992351024
1.4902010050251255,1.338190954773869,-181.1717427817313
1.4902010050251255,1.3419597989949745,-181.17002455581394
1.4902010050251255,1.3457286432160802,-181.16828636279334
1.4902010050251255,1.3494974874371857,-181.1665293020886
1.4902010050251255,1.3532663316582911,-181.1647544555036
1.4902010050251255,1.3570351758793966,-181.1629628872265
1.4902010050251255,1.3608040201005023,-181.1611556438297
1.4902010050251255,1.3645728643216077,-181.15933375427005
1.4902010050251255,1.3683417085427132,-181.15749822988877
1.4902010050251255,1.3721105527638189,-181.15565006441147
1.4902010050251255,1.3758793969849243,-181.1537902339481
1.4902010050251255,1.3796482412060298,-181.15191969699302
1.4902010050251255,1.3834170854271353,-181.15003939442494
1.4902010050251255,1.387185929648241,-181.1481502495069
1.4902010050251255,1.3909547738693464,-181.14625316788639
1.4902010050251255,1.3947236180904519,-181.1443490375952
1.4902010050251255,1.3984924623115575,-181.14243872904947
1.4902010050251255,1.402261306532663,-181.14052309504993
1.4902010050251255,1.4060301507537685,-181.13860297078133
1.4902010050251255,1.409798994974874,-181.13667917381304
1.4902010050251255,1.4135678391959796,-181.1347525040988
1.4902010050251255,1.417336683417085,-181.13282374397653
1.4902010050251255,1.4211055276381908,-181.13089365816876
1.4902010050251255,1.4248743718592962,-181.12896299378227
1.4902010050251255,1.4286432160804017,-181.12703248030812
1.4902010050251255,1.4324120603015071,-181.12510282962197
1.4902010050251255,1.4361809045226126,-181.12317473598364
1.4902010050251255,1.4399497487437183,-181.12124887603744
1.4902010050251255,1.4437185929648237,-181.119325908812
1.4902010050251255,1.4474874371859294,-181.11740647572032
1.4902010050251255,1.4512562814070349,-181.11549120055983
1.4902010050251255,1.4550251256281403,-181.11358068951222
1.4902010050251255,1.4587939698492458,-181.11167553114373
1.4902010050251255,1.4625628140703513,-181.1097762964048
1.4902010050251255,1.466331658291457,-181.1078835386303
1.4902010050251255,1.4701005025125624,-181.10599779353944
1.4902010050251255,1.473869346733668,-181.1041195792359
1.4902010050251255,1.4776381909547736,-181.10224939620764
1.4902010050251255,1.481407035175879,-181.10038772732702
1.4902010050251255,1.4851758793969845,-181.09853503785075
1.4902010050251255,1.48894472361809,-181.09669177542
1.4902010050251255,1.4927135678391956,-181.0948583700601
1.4902010050251255,1.496482412060301,-181.09303523418103
1.4902010050251255,1.5002512562814068,-181.09122276257702
1.4902010050251255,1.5040201005025122,-181.08942133242647
1.4902010050251255,1.5077889447236177,-181.0876313032925
1.4902010050251255,1.5115577889447231,-181.0858530171224
1.4902010050251255,1.5153266331658286,-181.08408679824788
1.4902010050251255,1.5190954773869343,-181.08233295338502
1.4902010050251255,1.5228643216080398,-181.08059177163415
1.4902010050251255,1.5266331658291454,-181.07886352448025
1.4902010050251255,1.530402010050251,-181.07714846579236
1.4902010050251255,1.5341708542713564,-181.0754468318241
1.4902010050251255,1.5379396984924618,-181.07375884121342
1.4902010050251255,1.5417085427135673,-181.07208469498258
1.4902010050251255,1.545477386934673,-181.07042457653824
1.4902010050251255,1.5492462311557786,-181.06877865167144
1.4902010050251255,1.553015075376884,-181.0671470685577
1.4902010050251255,1.5567839195979896,-181.06552995775664
1.4902010050251255,1.560552763819095,-181.06392743221255
1.4902010050251255,1.5643216080402005,-181.06233958725383
1.4902010050251255,1.568090452261306,-181.06076650059342
1.4902010050251255,1.5718592964824116,-181.0592082323286
1.4902010050251255,1.5756281407035173,-181.057664824941
1.4902010050251255,1.5793969849246228,-181.05613630329663
1.4902010050251255,1.5831658291457282,-181.05462267464597
1.4902010050251255,1.5869346733668337,-181.05312392862365
1.4902010050251255,1.5907035175879392,-181.05164003724877
1.4902010050251255,1.5944723618090448,-181.05017095492488
1.4902010050251255,1.5982412060301503,-181.0487166184399
1.4902010050251255,1.602010050251256,-181.04727694696595
1.4902010050251255,1.6057788944723614,-181.04585184205973
1.4902010050251255,1.609547738693467,-181.04444118766222
1.4902010050251255,1.6133165829145724,-181.04304485009874
1.4902010050251255,1.6170854271356778,-181.04166267807895
1.4902010050251255,1.6208542713567835,-181.0402945026971
1.4902010050251255,1.624623115577889,-181.03894013743147
1.4902010050251255,1.6283919597989946,-181.037599378145
1.4902010050251255,1.6321608040201,-181.0362720030849
1.4902010050251255,1.6359296482412056,-181.03495777288268
1.4902010050251255,1.639698492462311,-181.0336564305544
1.4902010050251255,1.6434673366834165,-181.03236770150033
1.4902010050251255,1.6472361809045222,-181.0310912935051
1.4902010050251255,1.6510050251256276,-181.02982689673783
1.4902010050251255,1.6547738693467333,-181.02857418375197
1.4902010050251255,1.6585427135678388,-181.02733280948527
1.4902010050251255,1.6623115577889442,-181.02610241125996
1.4902010050251255,1.6660804020100497,-181.0248826087825
1.4902010050251255,1.6698492462311552,-181.02367300414397
1.4902010050251255,1.6736180904522608,-181.02247318181952
1.4902010050251255,1.6773869346733663,-181.0212827086688
1.4902010050251255,1.681155778894472,-181.02010113393598
1.4902010050251255,1.6849246231155774,-181.01892798924933
1.4902010050251255,1.688693467336683,-181.0177627886217
1.4902010050251255,1.6924623115577884,-181.01660502845021
1.4902010050251255,1.6962311557788938,-181.01545418751638
1.4902010050251255,1.6999999999999995,-181.01430972698608
1.4969849246231157,0.95,-180.9447835714852
1.4969849246231157,0.9537688442211055,-180.9543158078067
1.4969849246231157,0.957537688442211,-180.96362037028786
1.4969849246231157,0.9613065326633166,-180.97270017319607
1.4969849246231157,0.965075376884422,-180.98155811318333
1.4969849246231157,0.9688442211055276,-180.99019706928576
1.4969849246231157,0.9726130653266332,-180.9986199029239
1.4969849246231157,0.9763819095477386,-181.00682945790285
1.4969849246231157,0.9801507537688442,-181.0148285604118
1.4969849246231157,0.9839195979899497,-181.02262001902452
1.4969849246231157,0.9876884422110552,-181.0302066246992
1.4969849246231157,0.9914572864321607,-181.0375911507781
1.4969849246231157,0.9952261306532663,-181.04477635298804
1.4969849246231157,0.9989949748743718,-181.05176496944034
1.4969849246231157,1.0027638190954773,-181.05855972063054
1.4969849246231157,1.0065326633165828,-181.06516330943847
1.4969849246231157,1.0103015075376884,-181.0715784211286
1.4969849246231157,1.014070351758794,-181.07780772334937
1.4969849246231157,1.0178391959798994,-181.08385386613395
1.4969849246231157,1.0216080402010048,-181.0897194818999
1.4969849246231157,1.0253768844221105,-181.09540718544875
1.4969849246231157,1.029145728643216,-181.10091957396682
1.4969849246231157,1.0329145728643214,-181.10625922702457
1.4969849246231157,1.036683417085427,-181.11142870657693
1.4969849246231157,1.0404522613065326,-181.11643055696314
1.4969849246231157,1.044221105527638,-181.12126730490695
1.4969849246231157,1.0479899497487437,-181.12594145951624
1.4969849246231157,1.0517587939698492,-181.13045551228348
1.4969849246231157,1.0555276381909546,-181.13481193708537
1.4969849246231157,1.05929648241206,-181.13901319018314
1.4969849246231157,1.0630653266331658,-181.14306171022213
1.4969849246231157,1.0668341708542712,-181.14695991823237
1.4969849246231157,1.0706030150753767,-181.15071021762793
1.4969849246231157,1.0743718592964824,-181.15431499420757
1.4969849246231157,1.0781407035175878,-181.15777661615422
1.4969849246231157,1.0819095477386933,-181.16109743403533
1.4969849246231157,1.085678391959799,-181.16427978080247
1.4969849246231157,1.0894472361809044,-181.16732597179177
1.4969849246231157,1.09321608040201,-181.1702383047238
1.4969849246231157,1.0969849246231154,-181.17301905970336
1.4969849246231157,1.100753768844221,-181.17567049921956
1.4969849246231157,1.1045226130653265,-181.17819486814608
1.4969849246231157,1.108291457286432,-181.18059439374093
1.4969849246231157,1.1120603015075377,-181.18287128564634
1.4969849246231157,1.1158291457286431,-181.18502773588898
1.4969849246231157,1.1195979899497486,-181.18706591888005
1.4969849246231157,1.123366834170854,-181.18898799141485
1.4969849246231157,1.1271356783919597,-181.19079609267325
1.4969849246231157,1.1309045226130652,-181.19249234421946
1.4969849246231157,1.1346733668341706,-181.19407885000197
1.4969849246231157,1.1384422110552763,-181.1955576963537
1.4969849246231157,1.1422110552763818,-181.19693095199204
1.4969849246231157,1.1459798994974872,-181.19820066801856
1.4969849246231157,1.1497487437185927,-181.19936887791943
1.4969849246231157,1.1535175879396984,-181.20043759756484
1.4969849246231157,1.1572864321608038,-181.20140882520974
1.4969849246231157,1.1610552763819093,-181.20228454149327
1.4969849246231157,1.164824120603015,-181.20306670943887
1.4969849246231157,1.1685929648241205,-181.20375727445452
1.4969849246231157,1.172361809045226,-181.2043581643324
1.4969849246231157,1.1761306532663314,-181.20487128924924
1.4969849246231157,1.179899497487437,-181.205298541766
1.4969849246231157,1.1836683417085425,-181.20564179682808
1.4969849246231157,1.187437185929648,-181.20590291176518
1.4969849246231157,1.1912060301507537,-181.20608372629144
1.4969849246231157,1.1949748743718591,-181.20618606250537
1.4969849246231157,1.1987437185929646,-181.20621172488978
1.4969849246231157,1.20251256281407,-181.20616250031205
1.4969849246231157,1.2062814070351757,-181.20604015802357
1.4969849246231157,1.2100502512562812,-181.20584644966053
1.4969849246231157,1.2138190954773866,-181.20558310924315
1.4969849246231157,1.2175879396984923,-181.20525185317612
1.4969849246231157,1.2213567839195978,-181.20485438024875
1.4969849246231157,1.2251256281407032,-181.20439237163424
1.4969849246231157,1.2288944723618087,-181.2038674908905
1.4969849246231157,1.2326633165829144,-181.20328138395982
1.4969849246231157,1.2364321608040199,-181.2026356791688
1.4969849246231157,1.2402010050251255,-181.20193198722814
1.4969849246231157,1.243969849246231,-181.20117190123338
1.4969849246231157,1.2477386934673365,-181.20035699666417
1.4969849246231157,1.251507537688442,-181.1994888313845
1.4969849246231157,1.2552763819095474,-181.19856894564296
1.4969849246231157,1.259045226130653,-181.19759886207223
1.4969849246231157,1.2628140703517585,-181.19658008568942
1.4969849246231157,1.2665829145728642,-181.19551410389624
1.4969849246231157,1.2703517587939697,-181.1944023864785
1.4969849246231157,1.2741206030150751,-181.19324638560647
1.4969849246231157,1.2778894472361806,-181.1920475358349
1.4969849246231157,1.281658291457286,-181.19080725410277
1.4969849246231157,1.2854271356783917,-181.18952693973344
1.4969849246231157,1.2891959798994972,-181.18820797443476
1.4969849246231157,1.2929648241206029,-181.18685172229888
1.4969849246231157,1.2967336683417083,-181.18545952980222
1.4969849246231157,1.3005025125628138,-181.1840327258058
1.4969849246231157,1.3042713567839193,-181.1825726215547
1.4969849246231157,1.308040201005025,-181.1810805106787
1.4969849246231157,1.3118090452261304,-181.17955766919172
1.4969849246231157,1.3155778894472359,-181.1780053554922
1.4969849246231157,1.3193467336683415,-181.1764248103628
1.4969849246231157,1.323115577889447,-181.17481725697073
1.4969849246231157,1.3268844221105525,-181.17318390086737
1.4969849246231157,1.330653266331658,-181.17152592998872
1.4969849246231157,1.3344221105527636,-181.1698445146548
1.4969849246231157,1.338190954773869,-181.16814080757038
1.4969849246231157,1.3419597989949745,-181.16641594382438
1.4969849246231157,1.3457286432160802,-181.1646710408902
