angle,spline,linear
108.42105263157895,-148.78186520708994,-148.78142148751448
108.57142857142857,-148.78156000689103,-148.7811379278018
108.7218045112782,-148.78125068987262,-148.78085436808914
108.87218045112782,-148.78093717700355,-148.78057080837647
109.02255639097744,-148.7806193892525,-148.7802872486638
109.17293233082707,-148.78029724758835,-148.78000368895115
109.32330827067669,-148.77997067297986,-148.77972012923848
109.47368421052632,-148.77963958639583,-148.7794365695258
109.62406015037594,-148.77930390880508,-148.77915300981314
109.77443609022556,-148.7789635611764,-148.77886945010047
109.92481203007519,-148.7786184644786,-148.7785858903878
110.07518796992481,-148.77826854303376,-148.7782362360521
110.22556390977444,-148.77791379829196,-148.77782048709335
110.37593984962406,-148.77755430883087,-148.7774047381346
110.52631578947368,-148.7771901565816,-148.77698898917586
110.67669172932331,-148.77682142347535,-148.77657324021712
110.82706766917293,-148.7764481914431,-148.77615749125837
110.97744360902256,-148.77607054241608,-148.77574174229963
111.12781954887218,-148.77568855832538,-148.77532599334089
111.2781954887218,-148.7753023211021,-148.77491024438217
111.42857142857143,-148.7749119126773,-148.77449449542343
111.57894736842105,-148.7745174149822,-148.77407874646468
111.72932330827068,-148.77411890994787,-148.77366299750594
111.8796992481203,-148.77371647950545,-148.7732472485472
112.03007518796991,-148.77331020558597,-148.77283149958845
112.18045112781954,-148.7729001701207,-148.7724157506297
112.33082706766916,-148.7724864550406,-148.77200000167096
112.48120300751879,-148.77206914227688,-148.77158425271222
112.63157894736841,-148.77164831376064,-148.77116850375347
112.78195488721803,-148.77122405142296,-148.77075275479473
112.93233082706766,-148.770796437195,-148.77033700583598
113.08270676691728,-148.77036555300782,-148.76992125687724
113.23308270676691,-148.76993148079265,-148.7695055079185
113.38345864661653,-148.7694943024805,-148.76908975895975
113.53383458646616,-148.7690541000025,-148.768674010001
113.68421052631578,-148.7686109552898,-148.76825826104226
113.8345864661654,-148.7681649502735,-148.76784251208355
113.98496240601503,-148.76771616688472,-148.7674267631248
114.13533834586465,-148.7672646870546,-148.76701101416606
114.28571428571428,-148.76681059271417,-148.76659526520731
114.4360902255639,-148.76635396579468,-148.76617951624857
114.58646616541353,-148.76589488822708,-148.76576376728983
114.73684210526315,-148.76543344194266,-148.76534801833108
114.88721804511277,-148.76496970887246,-148.76493226937234
115.0375939849624,-148.76450377048215,-148.76449047083034
115.18796992481202,-148.76403565192368,-148.76397052353852
115.33834586466165,-148.76356526897922,-148.7634505762467
115.48872180451127,-148.76309252486504,-148.7629306289549
115.6390977443609,-148.7626173227974,-148.76241068166308
115.78947368421052,-148.76213956599258,-148.7618907343713
115.93984962406014,-148.76165915766686,-148.76137078707947
116.09022556390977,-148.7611760010364,-148.76085083978765
116.2406015037594,-148.7606899993176,-148.76033089249586
116.39097744360902,-148.7602010557267,-148.75981094520404
116.54135338345864,-148.75970907347988,-148.75929099791225
116.69172932330827,-148.75921395579348,-148.75877105062042
116.84210526315789,-148.75871560588376,-148.7582511033286
116.99248120300751,-148.758213926967,-148.7577311560368
117.14285714285714,-148.75770882225945,-148.757211208745
117.29323308270676,-148.75720019497737,-148.7566912614532
117.44360902255639,-148.756687948337,-148.75617131416138
117.59398496240601,-148.75617198555466,-148.75565136686959
117.74436090225564,-148.7556522098466,-148.75513141957776
117.89473684210526,-148.7551285244291,-148.75461147228594
118.04511278195488,-148.75460083251838,-148.75409152499415
118.19548872180451,-148.75406903733077,-148.75357157770233
